@relation dataset_2213_cpu_small-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute lread numeric
@attribute lwrite numeric
@attribute scall numeric
@attribute sread numeric
@attribute swrite numeric
@attribute fork numeric
@attribute exec numeric
@attribute rchar numeric
@attribute wchar numeric
@attribute runqsz numeric
@attribute freemem numeric
@attribute freeswap numeric
@attribute usr numeric

@data
0.01084,0.027826,0.252665,0.093938,0.068269,0.059642,0.01679,0.067399,0.043003,0.001914,0.66004,0.611188,0.808081
0.001626,0.001739,0.023014,0.006965,0.001468,0.099404,0.03358,0.038922,0.013324,0.000142,0.961493,0.839221,0.909091
0.003794,0,0.27051,0.069089,0.070472,0.27833,0.026864,0.093926,0.226903,0.000425,0.010274,0.612965,0.79798
0.007588,0.02087,0.294331,0.040663,0.023858,0.00994,0.003358,0.104466,0.096919,0.000992,0.266873,0.5971,0.949495
0.000542,0.001739,0.134205,0.019767,0.01615,0.019881,0.006716,0.048093,0.014087,0.000177,0.014952,0.455041,0.939394
0.003252,0.001739,0.403989,0.054593,0.028446,0.00994,0.003358,0.074017,0.07052,0.001063,0.023304,0.593514,0.919192
0.00271,0.006957,0.044412,0.016566,0.007891,0.029821,0.010074,0.102428,0.009897,0,0.013197,0.769868,0.969697
0.010298,0.006957,0.153747,0.022402,0.010461,0.119284,0.036938,0.105998,0.015799,0.000354,0.690444,0.831386,0.868687
0.009756,0.006957,0.35667,0.068712,0.054138,0.079523,0.073707,0.162772,0.213325,0.000532,0.014116,0.462452,0.747475
0.003252,0.006957,0.350614,0.03991,0.024225,0.069583,0.110813,0.016667,0.037708,0.000992,0.023638,0.644227,0.828283
0,0,0.005168,0.001694,0.000918,0.00994,0.003358,0.00052,0.002016,0,0.598396,0.823464,0.979798
0.000542,0.001739,0.107477,0.017696,0.010644,0.049702,0.01679,0.001347,0.011063,0.000638,0.02439,0.472892,0.939394
0.015176,0.073043,0.011466,0.005271,0.002202,0.019881,0.01679,0.00023,0.002583,0,0.047611,0.78173,0.979798
0.000542,0.001739,0.00751,0.002071,0.005322,0.00994,0.003358,0.004795,0.001402,0,0.44863,0.830162,0.989899
0.000542,0,0.280039,0.030873,0.030097,0.039761,0.030222,0.012016,0.039728,0.000354,0.070832,0.442211,0.919192
0.000542,0.001739,0.006056,0.002071,0.002019,0.00994,0.003358,0.003315,0.00166,0,0.605663,0.830903,0.989899
0.001084,0,0.186935,0.032191,0.028996,0.069583,0.013432,0.081449,0.008822,0.000142,0.170063,0.75971,0.919192
0,0,0.098918,0.022026,0.018352,0.00994,0.003358,0.005277,0.015777,0.000177,0.041931,0.456692,0.969697
0.002168,0.005217,0.33406,0.091679,0.029363,0.019881,0.006716,0.654943,0.076328,0,0.030655,0.439065,0.818182
0.002168,0.003478,0.165698,0.034262,0.022756,0.059642,0.046844,0.314031,0.025781,0.000567,0.006098,0.490354,0.79798
0.001626,0.003478,0.076793,0.01619,0.004404,0.059642,0.100739,0.161634,0.006428,0.000071,0.470431,0.816967,0.939394
0.100271,0.342609,0.173853,0.033509,0.01927,0.367793,0.32908,0.039852,0.026225,0.000921,0.025142,0.488369,0.737374
0.003794,0.006957,0.089147,0.010919,0.008992,0.029821,0.006716,0.003515,0.014512,0.136782,0.003425,0.000001,0
0.002168,0.001739,0.3448,0.061182,0.025693,0.019881,0.003358,0.363102,0.008872,0.001134,0.110591,0.654847,0.878788
0.001626,0,0.187984,0.042357,0.021472,0.099404,0.087475,0.020643,0.009519,0.000354,0.021133,0.493452,0.888889
0.003252,0.005217,0.178375,0.046122,0.022022,0.099404,0.060443,0.147726,0.020907,0.000709,0.024808,0.68481,0.838384
0.015718,0.066087,0.014373,0.009601,0.007524,0.00994,0.003358,0.000266,0.00283,0.000354,0.171567,0.766934,0.989899
0.042818,0.168696,0.609658,0.271084,0.089191,0.417495,0.14775,0.282683,0.036011,0,0.014868,0.433583,0.646465
0.044986,0.116522,0.34803,0.058735,0.024408,0.427435,0.423103,0.087886,0.027465,0.001276,0.018627,0.486582,0.666667
0.026558,0.107826,0.309835,0.094127,0.064966,0.238072,0.043486,0.192466,0.138415,0.000532,0.051119,0.440044,0.737374
0.011382,0.001739,0.358366,0.200301,0.128464,0.447316,0.100739,0.182381,0.028021,0.001559,0.177665,0.770203,0.666667
0.004878,0.001739,0.171269,0.109752,0.030648,0.20825,0.063633,0.084589,0.036008,0.001701,0.023889,0.774538,0.808081
0.003794,0.001739,0.150759,0.035203,0.020371,0.049702,0.070517,0.111399,0.017722,0.001417,0.007434,0.46978,0.878788
0.001626,0.003478,0.297804,0.023532,0.02661,0.019881,0.003358,0.009793,0.045551,0.000425,0.237053,0.731756,0.959596
0.001084,0.001739,0.018815,0.007342,0.002936,0.00994,0.003358,0.104046,0.028145,0.000142,0.62145,0.831238,0.979798
0,0,0.074209,0.005271,0.005689,0.00994,0.003358,0.002988,0.070027,0,0.68443,0.830625,0.969697
0.008672,0.001739,0.218911,0.072666,0.063131,0.357853,0.03358,0.071805,0.007209,0.000638,0.019044,0.774978,0.767677
0.001626,0.003478,0.051276,0.012801,0.008809,0.019881,0.006716,0.005702,0.010057,0.000354,0.011026,0.455743,0.959596
0.001626,0.001739,0.033592,0.014684,0.008258,0.099404,0.03358,0.095102,0.102422,0.000567,0.27439,0.811009,0.848485
0.00813,0.034783,0.053698,0.009977,0.010644,0.019881,0.013432,0.021806,0.024217,0.000709,0.144253,0.479094,0.939394
0.036314,0.05913,0.27689,0.046498,0.037805,0.347416,0.318334,0.061107,0.066698,0,0.009522,0.48561,0.747475
0.000542,0,0.115714,0.008283,0.006974,0.00994,0.003358,0.000648,0.005207,0.000425,0.315068,0.790845,0.909091
0.006504,0.003478,0.178375,0.060806,0.048082,0.437376,0.060443,0.086402,0.003792,0.001063,0.587955,0.828785,0.818182
0.007046,0,0.12064,0.023532,0.01358,0.099404,0.046844,0.134357,0.018618,0.000567,0.115603,0.688205,0.89899
0.000542,0,0.028908,0.025602,0.011011,0.00994,0.003358,0.043917,0.068134,0.00085,0.010107,0.774012,0.969697
0.001626,0.001739,0.049822,0.017884,0.015966,0.089463,0.010074,0.026114,0.015727,0.000142,0.602406,0.83138,0.959596
0,0,0.200016,0.011295,0.020187,0.00994,0.003358,0.013258,0.05072,0.000142,0.012696,0.779996,0.969697
0.004336,0.001739,0.369671,0.088855,0.037622,0.059642,0.023506,0.098448,0.012932,0.000709,0.095389,0.655326,0.878788
0.011924,0.034783,0.086321,0.012989,0.011562,0.049702,0.03358,0.010759,0.016467,0,0.080104,0.480435,0.868687
0.003252,0.001739,0.156977,0.034262,0.027161,0.019881,0.01679,0.035808,0.105272,0.000496,0.01445,0.684394,0.939394
0.001626,0,0.031654,0.010166,0.001285,0.138668,0.050201,0.075238,0.013945,0.000142,0.950551,0.835491,0.868687
0.000542,0.001739,0.024952,0.009036,0.006423,0.00994,0.003358,0.00046,0.009097,0,0.053291,0.771763,0.989899
0.016802,0.074783,0.204215,0.020143,0.01615,0.019881,0.036938,0.050633,0.068755,0.000496,0.016288,0.687443,0.919192
0.015176,0.031304,0.165859,0.020331,0.014498,0.019881,0.006716,0.163735,0.028962,0.208009,0.002506,0.000005,0
0.034146,0.055652,0.222222,0.067959,0.03597,0.367793,0.342512,0.391791,0.058388,0,0.02723,0.489488,0.747475
0,0,0.006379,0.000941,0.004772,0.00994,0.003358,0.000855,0.003027,0.000071,0.640662,0.839116,0.989899
0.008672,0.005217,0.17345,0.059676,0.05267,0.318091,0.030222,0.092183,0.012054,0.000638,0.603909,0.835607,0.828283
0.000542,0,0.312096,0.048946,0.028629,0.019881,0.010074,0.01559,0.031314,0,0.010107,0.501545,0.868687
0.000542,0.001739,0.018411,0.013178,0.007341,0.00994,0.003358,0.094339,0.121018,0.00078,0.283996,0.812305,0.919192
0.002168,0.001739,0.117329,0.011107,0.00624,0.238569,0.053727,0.04575,0.004211,0.000283,0.573087,0.837567,0.919192
0,0,0.022125,0.015437,0.008075,0.00994,0.003358,0.03923,0.013242,0.000283,0.08996,0.786314,0.969697
0.00271,0,0.110788,0.022214,0.026243,0.019881,0.003358,0.027047,0.017559,0.000354,0.00735,0.470275,0.909091
0.004336,0.001739,0.137112,0.021649,0.012663,0.049702,0.020148,0.010658,0.012579,0.000283,0.036919,0.430347,0.868687
0.001084,0.001739,0.138727,0.011107,0.014865,0.019881,0.003358,0.001666,0.004072,0.000142,0.052957,0.781383,0.949495
0.006504,0.027826,0.009851,0.002824,0.004037,0.00994,0.003358,0.002254,0.001943,0.000213,0.036168,0.78224,0.929293
0.02168,0.017391,0.235627,0.083584,0.055974,0.219185,0.030222,0.193498,0.061253,0.000638,0.234631,0.433648,0.707071
0.001626,0.001739,0.066053,0.015437,0.008258,0.019881,0.006716,0.007728,0.012049,0.000142,0.087454,0.776238,0.969697
0.001084,0,0.200743,0.026544,0.024775,0.049702,0.094191,0.014376,0.060534,0.000248,0.016037,0.446513,0.878788
0.01084,0.048696,0.018411,0.003577,0.00312,0.069583,0.026864,0.014612,0.010377,0.000071,0.022135,0.78118,0.959596
0.01084,0.003478,0.09916,0.012613,0.018903,0.029821,0.010074,0.005555,0.044849,0,0.029151,0.478038,0.949495
0.001626,0.001739,0.211483,0.07003,0.030281,0.049702,0.050537,0.080134,0.053371,0.000886,0.024975,0.437828,0.767677
0.006504,0.015652,0.040052,0.017319,0.012846,0.079523,0.010074,0.007733,0.005353,0.000142,0.029402,0.783383,0.959596
0.019512,0.085217,0.08939,0.010542,0.008809,0.00994,0.003358,0.03528,0.004188,0.000071,0.04995,0.770763,0.959596
0.000542,0,0.187823,0.067583,0.018168,0.029821,0.053392,0.215201,0.04125,0.00163,0.176913,0.438242,0.909091
0.00271,0.001739,0.127342,0.021273,0.004955,0.099404,0.047011,0.060035,0.005527,0.000354,0.708737,0.833746,0.919192
0.003794,0.008696,0.102309,0.054782,0.021472,0.00994,0.003358,0.353926,0.411575,0.667966,0.002589,0.000005,0
0.011382,0.010435,0.435885,0.068148,0.065517,0.099404,0.133983,0.06382,0.005372,0.001276,0.122954,0.730465,0.818182
0,0,0.076712,0.002259,0.003303,0.00994,0.003358,0.002033,0.006058,0,0.689442,0.831367,0.989899
0.027642,0.003478,0.263081,0.040851,0.029547,0.467197,0.339154,0.129445,0.065309,0.000213,0.009856,0.487637,0.626263
0.006504,0.02087,0.10457,0.032756,0.020187,0.039761,0.036938,0.005911,0.010951,0.001488,0.249332,0.715288,0.949495
0.000542,0.001739,0.091489,0.051393,0.020738,0.00994,0.003358,0.141066,0.193179,0.000638,0.15695,0.784591,0.959596
0.016802,0.078261,0.154635,0.091867,0.031932,0.029821,0.013432,0.217206,0.298001,0.000248,0.032743,0.465638,0.909091
0.00271,0.001739,0.162548,0.024096,0.015416,0.049702,0.030222,0.246778,0.003531,0.001701,0.023221,0.59785,0.838384
0.000542,0,0.015019,0.004706,0.001835,0.039761,0.070517,0.02809,0.006653,0.000496,0.038924,0.784871,0.979798
0.002168,0,0.165778,0.056664,0.038356,0.108847,0.010074,0.191887,0.017647,0.000354,0.037504,0.468861,0.868687
0.030352,0.135652,0.137758,0.016566,0.01927,0.079523,0.040296,0.040677,0.03894,0.000461,0.046692,0.465634,0.888889
0.00271,0.005217,0.087129,0.03445,0.012479,0.079523,0.030222,0.034692,0.012761,0,0.01729,0.462432,0.878788
0.000542,0,0.076308,0.054405,0.044228,0.00994,0.003358,0.036186,0.015199,0.000354,0.029402,0.75499,0.949495
0.009756,0.041739,0.110465,0.01619,0.006974,0.00994,0.003358,0.008929,0.004747,0,0.574925,0.837715,0.969697
0.002168,0.001739,0.13259,0.026732,0.021655,0.029821,0.03358,0.165892,0.021838,0.001914,0.214333,0.614537,0.868687
0.001084,0,0.187984,0.054405,0.020004,0.029821,0.023506,0.015844,0.011573,0.000283,0.036335,0.489136,0.919192
0.001084,0.001739,0.120559,0.033321,0.024959,0.029821,0.01679,0.042889,0.023501,0.000106,0.019546,0.495228,0.919192
0.003252,0.008696,0.134448,0.019578,0.012663,0.019881,0.010074,0.007305,0.010938,0.000567,0.032325,0.430195,0.939394
0.040108,0.13913,0.219154,0.037274,0.027528,0.079523,0.03358,0.096375,0.055446,0.000283,0.008353,0.445194,0.828283
0.017344,0.053913,0.03989,0.013178,0.010461,0.099404,0.030222,0.044469,0.029741,0.000071,0.037922,0.803679,0.858586
0.001084,0.001739,0.303537,0.075113,0.059827,0.029821,0.010074,0.225966,0.044777,0,0.009773,0.46632,0.858586
0.037398,0.13913,0.375969,0.162086,0.133052,0.00994,0.003358,0.270336,0.340548,0.001063,0.007601,0.623095,0.868687
0.00542,0.001739,0.35134,0.097515,0.07561,0.347913,0.030222,0.1745,0.008495,0.000921,0.032325,0.777596,0.717172
0.00542,0.015652,0.316295,0.030309,0.021839,0.039761,0.013432,0.070577,0.009823,0.000567,0.021133,0.649638,0.909091
0.006504,0,0.326793,0.049511,0.038172,0.039761,0.067159,0.021963,0.057461,0.000106,0.029736,0.477363,0.868687
0.00542,0.012174,0.123466,0.024661,0.018719,0.00994,0.003358,0.002884,0.013538,0.000638,0.034915,0.435477,0.939394
0,0,0.011709,0.006777,0.002753,0.00994,0.003358,0.100955,0.005979,0.000071,0.605914,0.835094,0.989899
0.007046,0.010435,0.188953,0.035956,0.031198,0.029821,0.006716,0.11014,0.100669,0.001276,0.034998,0.581546,0.949495
0.00542,0.015652,0.262678,0.03125,0.033951,0.00994,0.003358,0.167137,0.104709,0.001205,0.298948,0.598141,0.929293
0,0,0.034238,0.019014,0.01303,0.00994,0.003358,0.009057,0.065904,0.000283,0.139325,0.789245,0.888889
0.012466,0.036522,0.452519,0.091867,0.052303,0.099404,0.040296,0.052009,0.045977,0.000177,0.007434,0.44886,0.747475
0,0,0.029474,0.008848,0.006056,0.00994,0.003358,0.0011,0.002117,0,0.089375,0.777501,0.959596
0.004336,0.006957,0.139373,0.023532,0.017801,0.089463,0.010074,0.015024,0.023027,0.000106,0.046609,0.47593,0.909091
0.003794,0,0.245963,0.079255,0.074142,0.347416,0.338482,0.129501,0.090914,0.000425,0.012529,0.479393,0.727273
0.004336,0.008696,0.148094,0.027673,0.015599,0.019881,0.006716,0.039677,0.017061,0.000709,0.026729,0.456348,0.939394
0.038482,0.121739,0.074289,0.021273,0.013948,0.029821,0.030222,0.021542,0.027984,0.000177,0.094053,0.446456,0.949495
0.001084,0.001739,0.018088,0.00866,0.005322,0.019881,0.006716,0.000431,0.005063,0.000071,0.104911,0.77671,0.969697
0.000542,0.001739,0.137435,0.041416,0.02294,0.029821,0.010074,0.124185,0.024453,0,0.036001,0.49744,0.909091
0.026558,0.107826,0.181605,0.042169,0.028446,0.059642,0.023506,0.0978,0.090311,0.000638,0.091046,0.67952,0.858586
0.017886,0.081739,0.156492,0.01506,0.013213,0.00994,0.003358,0.019549,0.017587,0.000142,0.01019,0.777596,0.929293
0.004878,0.008696,0.150921,0.053652,0.040558,0.198807,0.020148,0.094606,0.03563,0.000354,0.069328,0.449587,0.858586
0.015718,0.041739,0.39551,0.060806,0.035052,0.189364,0.087475,0.07071,0.050979,0.000425,0.018042,0.50166,0.777778
0.003252,0.003478,0.182171,0.035392,0.021105,0.029821,0.030222,0.044857,0.018939,0.000532,0.006098,0.474598,0.89899
0.031978,0.111304,0.130087,0.036709,0.01927,0.059642,0.020148,0.071968,0.022158,0.000354,0.042934,0.43142,0.878788
0.010298,0.001739,0.243459,0.091114,0.06203,0.367296,0.050201,0.07652,0.005254,0.00078,0.18727,0.679393,0.79798
0.005962,0.024348,0.097222,0.011483,0.008809,0.00994,0.003358,0.000646,0.00415,0.000283,0.337621,0.792126,0.909091
0.001084,0,0.034399,0.009789,0.004221,0.099404,0.03358,0.056701,0.024627,0.000213,0.95573,0.838643,0.868687
0.00271,0.003478,0.165375,0.032756,0.017985,0.139165,0.057085,0.075589,0.026273,0.000921,0.009439,0.463612,0.868687
0.003794,0,0.183786,0.035392,0.023124,0.298211,0.083949,0.214117,0.160286,0.001488,0.160374,0.768605,0.828283
0.026016,0.067826,0.281573,0.073795,0.051569,0.139662,0.077401,0.177943,0.115008,0.000213,0.0071,0.442798,0.686869
0.001084,0.001739,0.028908,0.013366,0.017067,0.029821,0.006716,0.022227,0.020084,0,0.017457,0.777648,0.969697
0.009756,0.02087,0.168201,0.077937,0.026794,0.019881,0.006716,0.281057,0.305247,0.115875,0.002255,0.000007,0
0,0,0.007994,0.000753,0.001652,0.00994,0.003358,0.002073,0.02753,0.000071,0.618443,0.82994,0.989899
0.000542,0,0.009528,0.006401,0.00367,0.00994,0.003358,0.03426,0.004239,0.000071,0.10015,0.784725,0.989899
0.000542,0.001739,0.05604,0.0032,0.002386,0.00994,0.003358,0.003479,0.004886,0,0.68159,0.834913,0.989899
0.020054,0.081739,0.046835,0.020143,0.010094,0.099404,0.03358,0.146891,0.02514,0.000425,0.227614,0.798653,0.818182
0.013008,0.013913,0.20793,0.096762,0.044962,0.039761,0.013432,0.02196,0.020841,0,0.072001,0.430597,0.89899
0.003252,0.003478,0.352955,0.079631,0.059827,0.178926,0.063801,0.096802,0.108109,0.000992,0.037922,0.45233,0.767677
0.000542,0,0.262274,0.024661,0.011745,0.039761,0.013432,0.01373,0.013001,0.000354,0.119779,0.782447,0.878788
0.02439,0.106087,0.348918,0.02692,0.020004,0.029821,0.010074,0.212797,0.027175,0.000283,0.004761,0.451241,0.79798
0.001626,0.001739,0.080184,0.01939,0.00991,0.00994,0.003358,0.008874,0.011657,0.001843,0.009689,0.496117,0.949495
0.004878,0.001739,0.106589,0.029556,0.011378,0.00994,0.003358,0.07109,0.009592,0.000496,0.185433,0.757273,0.949495
0.001626,0.001739,0.126615,0.01073,0.010277,0.079523,0.030222,0.01828,0.012556,0.000177,0.006933,0.473233,0.929293
0.011924,0.013913,0.29845,0.046498,0.027344,0.039761,0.020148,0.19564,0.022297,0.002622,0.007267,0.576656,0.838384
0.01355,0.003478,0.275517,0.077184,0.063131,0.496024,0.100571,0.135858,0.028281,0.000177,0.01871,0.475853,0.727273
0.000542,0,0.083091,0.054593,0.044228,0.00994,0.003358,0.094528,0.114459,0.000354,0.138406,0.786096,0.939394
0.016802,0.003478,0.361596,0.052711,0.02294,0.337972,0.305574,0.090887,0.020487,0.001063,0.11719,0.494713,0.737374
0.000542,0,0.027374,0.02259,0.012663,0.00994,0.003358,0.180552,0.149991,0.001134,0.085616,0.770645,0.949495
0.011382,0.003478,0.288437,0.086596,0.070472,0.406064,0.050201,0.083005,0.010885,0.000638,0.008436,0.427152,0.707071
0.00813,0.034783,0.055556,0.004706,0.004221,0.00994,0.003358,0.000252,0.001483,0.000354,0.16572,0.766898,0.959596
0,0,0.069525,0.009224,0.005506,0.00994,0.003358,0.035928,0.008555,0.000425,0.032158,0.777611,0.929293
0.01626,0,0.312096,0.049322,0.022573,0.387674,0.339154,0.083131,0.017769,0.000638,0.108921,0.494372,0.707071
0.001626,0,0.159561,0.032568,0.02606,0.159046,0.023506,0.034781,0.004704,0.000213,0.007518,0.780449,0.909091
0.004336,0.006957,0.286822,0.116905,0.062213,0.159046,0.01679,0.239137,0.236252,0.000638,0.043936,0.463873,0.79798
0.004878,0.006957,0.305717,0.056852,0.032116,0.039761,0.01679,0.071898,0.035812,0.001559,0.03149,0.58361,0.868687
0.028184,0.111304,0.345284,0.036709,0.025326,0.308151,0.292142,0.025849,0.019908,0.000815,0.027731,0.491115,0.747475
0,0,0.010174,0.002824,0.003487,0.00994,0.003358,0.000212,0.004619,0,0.637989,0.834306,0.989899
0.00542,0.017391,0.111434,0.021837,0.010461,0.00994,0.003358,0.073124,0.025105,0.068746,0.003091,0.000003,0
0.001084,0,0.277213,0.054029,0.031382,0.039761,0.006716,0.010773,0.022587,0.000354,0.012613,0.506924,0.878788
0.009756,0.013913,0.119348,0.041792,0.028079,0.029821,0.013432,0.11301,0.040879,0.083274,0.002756,0.000004,0
0.042276,0.121739,0.189034,0.041039,0.026977,0.228131,0.060275,0.101501,0.021034,0.001063,0.012947,0.427549,0.808081
0.000542,0,0.138647,0.024285,0.017618,0.00994,0.003358,0.01162,0.024024,0.000638,0.008353,0.766162,0.919192
0.001084,0,0.098433,0.008471,0.004955,0.059642,0.020148,0.014887,0.010215,0,0.709906,0.830545,0.939394
0.001626,0.001739,0.194525,0.021649,0.028996,0.019881,0.003358,0.049748,0.009228,0.000709,0.027481,0.759779,0.939394
0.000542,0.001739,0.297481,0.041604,0.027528,0.019881,0.030222,0.086979,0.181492,0.000461,0.006515,0.449501,0.878788
0.00813,0.022609,0.214713,0.039533,0.01982,0.019881,0.006716,0.019478,0.003898,0.000354,0.076094,0.646726,0.929293
0,0,0.102632,0.010919,0.007341,0.00994,0.003358,0.020653,0.007513,0.000496,0.030738,0.44213,0.959596
0.002168,0.005217,0.215197,0.011107,0.011195,0.029821,0.03358,0.008782,0.001077,0.000496,0.048196,0.64475,0.949495
0,0,0.019218,0.00433,0.003303,0.019881,0.006716,0.007511,0.006231,0.000283,0.078433,0.786987,0.929293
0.030894,0.135652,0.277778,0.071348,0.083318,0.069583,0.026864,0.095854,0.380704,0.001134,0.018042,0.44981,0.767677
0.00271,0.005217,0.140988,0.016566,0.0167,0.00994,0.003358,0.003501,0.014456,0.000709,0.228283,0.683241,0.969697
0.000542,0,0.028424,0.009977,0.005689,0.00994,0.003358,0.008226,0.006415,0.000354,0.077932,0.785379,0.888889
0.012466,0.034783,0.289567,0.06363,0.035052,0.059642,0.066991,0.109214,0.053256,0.001205,0.01303,0.448917,0.808081
0.001084,0,0.122255,0.014495,0.024225,0.019881,0.006716,0.110659,0.18516,0.000213,0.020464,0.478786,0.838384
0.00271,0.006957,0.114906,0.013742,0.009176,0.00994,0.003358,0.000694,0.013741,0.000354,0.086452,0.453363,0.959596
0.034688,0.144348,0.241683,0.144202,0.02918,0.099404,0.040296,0.09843,0.051426,0,0.091881,0.465037,0.828283
0.000542,0.001739,0.004926,0.001318,0.001835,0.00994,0.003358,0.012304,0.005631,0,0.600819,0.83601,0.989899
0.000542,0.001739,0.01074,0.003389,0.00312,0.00994,0.003358,0.003465,0.007238,0,0.624875,0.837297,0.979798
0.030894,0.123478,0.134609,0.030873,0.021839,0.019881,0.010074,0.002323,0.016016,0,0.02439,0.487279,0.89899
0.001084,0,0.133075,0.024096,0.011929,0.019881,0.006716,0.118715,0.029104,0,0.027397,0.469756,0.878788
0.003252,0.001739,0.076147,0.01073,0.014315,0.019881,0.006716,0.011552,0.015559,0.000354,0.026896,0.472328,0.969697
0.000542,0.001739,0.309432,0.057041,0.033034,0.00994,0.003358,0.005968,0.014333,0.000213,0.013365,0.503628,0.888889
0.014634,0.064348,0.052245,0.002636,0.002936,0.00994,0.003358,0.000428,0.003643,0,0.381557,0.815094,0.979798
0.011924,0.050435,0.075904,0.006024,0.015416,0.019881,0.006716,0.007907,0.211899,0.000071,0.695205,0.831431,0.939394
0.022764,0.106087,0.340682,0.027297,0.029547,0.00994,0.003358,0.036825,0.135173,0.000567,0.013281,0.617814,0.909091
0.016802,0.073043,0.242975,0.024849,0.022389,0.039761,0.01679,0.004354,0.014795,0,0.019044,0.454743,0.919192
0.001626,0.001739,0.380491,0.043298,0.046063,0.099404,0.157488,0.033088,0.265742,0.000354,0.075844,0.46238,0.808081
0.002168,0.003478,0.299984,0.049134,0.042577,0.108847,0.033412,0.032149,0.251591,0,0.037838,0.44619,0.757576
0.002168,0.001739,0.025032,0.01186,0.011929,0.019881,0.006716,0.001021,0.017964,0.000354,0.551119,0.761609,0.979798
0.001626,0.003478,0.088098,0.014684,0.00679,0.00994,0.003358,0.026972,0.015837,0,0.042265,0.454449,0.969697
0.049864,0.14087,0.253149,0.042357,0.027344,0.39662,0.328408,0.043513,0.074871,0.000638,0.017624,0.485823,0.676768
