@relation Folds5x2_pp-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ﻿AT numeric
@attribute V numeric
@attribute AP numeric
@attribute RH numeric
@attribute PE numeric

@data
0.65779,0.602313,0.603563,0.420912,0.345298
0.79915,0.762989,0.418461,0.538472,0.122384
0.483286,0.32153,0.402623,0.589008,0.45457
0.583286,0.811032,0.375402,0.790349,0.261987
0.092351,0.261744,0.654046,0.54437,0.988212
0.312748,0.280783,0.845088,0.814075,0.590728
0.706232,0.614057,0.485276,0.500268,0.365828
0.442776,0.349644,0.513734,0.664477,0.474437
0.729462,0.685765,0.503341,0.273592,0.293642
0.347592,0.262278,0.55902,0.767426,0.649934
0.312181,0.347331,0.617916,0.835389,0.715232
0.4,0.276335,0.462262,0.656702,0.642914
0.8,0.782562,0.380351,0.481769,0.219338
0.733144,0.789146,0.420935,0.594504,0.267152
0.371105,0.319929,0.550854,0.75067,0.543179
0.286402,0.27153,0.588221,0.397989,0.634172
0.822663,0.811032,0.360802,0.391823,0.15245
0.673088,0.332562,0.319228,0.530563,0.312318
0.247592,0.288078,0.300173,0.505094,0.711656
0.313598,0.271886,0.689681,0.898391,0.71947
0.317847,0.251957,0.588716,0.77118,0.711656
0.391218,0.591281,0.520168,0.965684,0.490596
0.356657,0.264057,0.498639,0.870509,0.58596
0.228045,0.221886,0.300916,0.999866,0.691391
0.624079,0.678114,0.486266,0.680563,0.320795
0.586969,0.591815,0.578817,0.632976,0.380927
0.152125,0.234875,0.584014,0.60067,0.892318
0.336261,0.340036,0.864143,0.58941,0.650464
0.668555,0.707473,0.572136,0.373056,0.299338
0.663739,0.763701,0.182381,0.705228,0.207152
0.74221,0.347509,0.398169,0.307775,0.324503
0.709915,0.780605,0.490473,0.388472,0.18053
0.345609,0.242705,0.589953,0.719437,0.615099
0.408499,0.323132,0.674091,0.680161,0.589139
0.148725,0.285053,0.718881,0.777346,0.893377
0.280737,0.2879,0.671863,0.553351,0.739868
0.349292,0.319929,0.599109,0.753485,0.584106
0.301416,0.262278,0.55704,0.764745,0.706887
0.733994,0.792171,0.363524,0.625871,0.182252
0.039377,0.283808,0.118288,0.982306,0.921854
0.292068,0.229893,0.513734,0.866354,0.67457
0.513881,0.567438,0.450136,0.837534,0.43404
0.213031,0.304804,0.396931,0.764477,0.770464
0.369972,0.514947,0.600841,0.616756,0.564371
0.669688,0.568683,0.465479,0.288606,0.278675
0.408499,0.326157,0.581787,0.580965,0.608742
0.517847,0.638968,0.672111,0.605228,0.412848
0.42068,0.201957,0.514477,0.604558,0.606755
0.296034,0.32242,0.582034,0.635255,0.630066
0.609348,0.780605,0.466716,0.670643,0.210861
0.653541,0.423488,0.325415,0.52252,0.330066
0.384419,0.331495,0.73076,0.775469,0.559205
0.463173,0.26032,0.367236,0.602949,0.575232
0.720963,0.733096,0.36971,0.474397,0.193642
0.15864,0.273132,0.746845,0.774263,0.715099
0.015014,0.250178,0.880475,0.591421,0.928212
0.344193,0.275267,0.420688,0.794906,0.656954
0.796034,0.881495,0.259094,0.586863,0.194305
0.232578,0.254448,0.580302,0.729491,0.791921
0.733711,0.887367,0.428607,0.458311,0.270728
0.303966,0.262278,0.565207,0.787265,0.725298
0.449008,0.347687,0.683247,0.613539,0.488079
0.277337,0.272776,0.559762,0.81756,0.724901
0.753824,0.887367,0.429597,0.418767,0.203709
0.408215,0.454093,0.530562,0.999062,0.459338
0.464589,0.293416,0.538976,0.419571,0.637616
0.310765,0.342349,0.513487,0.697051,0.641192
0.793484,0.317616,0.461024,0.509115,0.172848
0.673371,0.695552,0.449889,0.481367,0.356291
0.804816,0.764057,0.544915,0.125201,0.18596
0.516997,0.653737,0.67607,0.625335,0.417881
0.772238,0.823488,0.326157,0.58941,0.268212
0.839943,0.81726,0.388023,0.21756,0.139603
0.543059,0.618149,0.449889,0.722252,0.40649
0.726062,0.733096,0.312299,0.586059,0.102517
0.713314,0.656584,0.451373,0.612735,0.220265
0.773088,0.863701,0.360802,0.454692,0.215894
0.144759,0.282918,0.452116,0.946917,0.839073
0.352691,0.335231,0.666172,0.682306,0.564371
0.697734,0.513167,0.488988,0.301072,0.324768
0.397734,0.432918,0.55902,0.84571,0.588874
0.389235,0.296619,0.60678,0.657105,0.537483
0.492068,0.440569,0.324177,0.999062,0.321854
0.284986,0.292171,0.496907,0.525871,0.669934
0.247025,0.271886,0.686216,0.97681,0.764636
0.360623,0.31637,0.429844,0.769705,0.598543
0.367139,0.340036,0.878248,0.611528,0.582649
0.566006,0.642171,0.450878,0.887668,0.35404
0.249575,0.259786,0.803761,0.952815,0.669404
0.365722,0.241103,0.551349,0.485121,0.643841
0.696034,0.731851,0.519673,0.234584,0.29298
0.199433,0.268149,0.811433,0.735389,0.947682
0.783003,0.89395,0.62435,0.336729,0.225828
0.809632,0.826335,0.444939,0.516756,0.206093
0.571671,0.571886,0.568671,0.73941,0.353642
0.415581,0.763701,0.281613,0.996381,0.389934
0.496034,0.488968,0.282108,0.77681,0.405563
0.784136,0.789146,0.407077,0.412735,0.27457
0.596317,0.731673,0.26924,0.612064,0.202649
0.806799,0.82242,0.423658,0.381635,0.185563
0.577904,0.630071,0.626578,0.796247,0.321987
0.698867,0.848754,0.37565,0.873592,0.172848
0.620113,0.668149,0.479337,0.433378,0.32755
0.638244,0.856584,0.455828,0.785389,0.265298
0.050708,0.174911,0.639446,0.985791,0.910199
0.330312,0.319929,0.491463,0.824129,0.642914
1,0.775445,0.330116,0.074933,0.119073
0.895751,0.792171,0.345707,0.258445,0.203046
0.263456,0.270285,0.767632,0.825201,0.743179
0.284986,0.342349,0.641425,0.792493,0.638543
0.730595,0.777402,0.271715,0.220509,0.209536
0.33796,0.248932,0.542687,0.695979,0.67351
0.101983,0.261744,0.650087,0.525603,0.993113
0.430595,0.335231,0.650582,0.47815,0.490066
0.688669,0.802669,0.421678,0.624263,0.190861
0.808215,0.816548,0.199208,0.559383,0.144636
0.169405,0.316192,0.662707,0.801475,0.849801
0.61813,0.598221,0.447909,0.745308,0.320132
0.571105,0.597687,0.615937,0.688874,0.309272
0.293768,0.262278,0.588468,0.888874,0.678543
0.715297,0.921886,0.391487,0.87185,0.158146
0.303683,0.332206,0.354368,0.786059,0.659338
0.343909,0.287011,0.669636,0.816354,0.595762
0.127195,0.248577,0.439,0.920912,0.923046
0.638527,0.47153,0.530809,0.558445,0.298675
0.281586,0.185053,0.64588,0.43378,0.698675
0.573371,0.638968,0.660975,0.445979,0.366755
0.7,0.32758,0.460282,0.287131,0.265563
0.633428,0.82242,0.427369,0.863271,0.212053
0.16204,0.281139,0.749814,0.880965,0.734305
0.526062,0.73274,0.521158,0.700268,0.379735
0.42238,0.337722,0.652561,0.512198,0.604371
0.771388,0.617616,0.557535,0.276005,0.267152
0.562606,0.658897,0.373422,0.903485,0.33894
0.27932,0.220107,0.700569,0.580697,0.705695
0.112748,0.253559,0.711458,0.802279,0.918411
0.613881,0.731851,0.532541,0.496649,0.39457
0.751275,0.953025,0.451868,0.596247,0.164371
0.782153,0.881495,0.277654,0.522386,0.190728
0.236827,0.286477,0.671121,0.794906,0.822517
0.586969,0.658897,0.369958,0.81555,0.394967
0.425212,0.42331,0.687701,0.623458,0.555762
0.598867,0.686477,0.520168,0.750134,0.239338
0.426062,0.254093,0.394209,0.740617,0.581987
0.620397,0.74395,0.355853,0.866488,0.270066
0.337394,0.435409,0.346201,0.856971,0.574702
0.616147,0.859609,0.352388,0.824933,0.251788
0.248159,0.201957,0.723088,0.761796,0.69351
0.357507,0.346619,0.778273,0.783378,0.625033
0.846176,0.859786,0.54343,0.515282,0.143709
0.162323,0.219573,0.536748,0.708713,0.811921
0.347309,0.319929,0.566691,0.810188,0.576291
0.267989,0.27153,0.597377,0.487668,0.675497
0.212181,0.31637,0.447909,0.838606,0.751788
0.373088,0.331495,0.736699,0.774531,0.557086
0.449575,0.276335,0.454096,0.480027,0.553907
0.165722,0.294662,0.96684,0.763003,0.85894
0.633428,0.816548,0.272457,0.868633,0.203974
0.641076,0.847509,0.383321,0.886059,0.201457
0.522663,0.459609,0.396189,0.910322,0.368742
0.363456,0.506406,0.580054,0.469571,0.568477
0.623513,0.622064,0.586983,0.666622,0.327682
0.730595,0.745374,0.615937,0.384584,0.24053
0.245609,0.253025,0.468201,0.848525,0.693377
0.441076,0.31637,0.450384,0.487131,0.513377
0.386402,0.638968,0.667657,0.719169,0.481192
0.426062,0.28452,0.327889,0.719169,0.570993
0.212181,0.228114,0.601336,0.615952,0.793113
0.621246,0.479359,0.395694,0.680697,0.319735
0.593484,0.424377,0.531057,0.312198,0.377086
0.203683,0.2879,0.64192,0.724531,0.845298
0.464589,0.282384,0.005444,0.492359,0.493642
0.044476,0.254093,0.448156,0.746113,0.909404
0.225212,0.27847,0.66246,0.96555,0.62702
0.76119,0.649466,0.467459,0.497453,0.269007
0.713881,0.317616,0.465726,0.700804,0.183179
0.710198,0.602313,0.511012,0.436595,0.223179
0.42153,0.345552,0.433556,0.437265,0.475629
0.606516,0.670996,0.495422,0.697453,0.349139
0.357507,0.291815,0.770354,0.777614,0.623444
0.43796,0.270285,0.197971,0.604558,0.543709
0.227195,0.281317,0.654541,0.626408,0.76755
0.570822,0.793238,0.450384,0.733378,0.276689
0.417847,0.313701,0.361049,0.655362,0.58755
0.243343,0.303915,0.528335,0.910456,0.791788
0.219263,0.331495,0.683247,0.961394,0.739073
0.858924,0.79395,0.505073,0.406032,0.153377
0.228612,0.221886,0.316506,0.965818,0.664636
0.602833,0.683274,0.418956,0.627346,0.312583
0.818697,0.763523,0.367978,0.569437,0.106093
0.294618,0.290214,0.49468,0.79933,0.72596
0.484136,0.617616,0.572383,0.614209,0.413775
0.316714,0.29484,0.67706,0.657909,0.697881
0.500567,0.592527,0.505568,0.63807,0.452185
0.596317,0.617794,0.601584,0.556971,0.424901
0.287535,0.321174,0.607028,0.722252,0.650066
0.472238,0.591281,0.562237,0.79866,0.427285
0.418697,0.252313,0.373175,0.603485,0.581854
0.725779,0.704626,0.169018,0.568097,0.145033
0.349008,0.273843,0.573125,0.628016,0.677881
0.835694,0.695374,0.528335,0.342091,0.236821
0.624646,0.602313,0.498144,0.643968,0.277616
0.71898,0.817794,0.397921,0.842761,0.233907
0.389235,0.253915,0.299183,0.861394,0.616821
0.45949,0.494662,0.499134,0.756971,0.500397
0.451275,0.432918,0.326652,0.739142,0.487285
0.703399,0.778826,0.438258,0.719437,0.134437
0.865439,0.863879,0.271962,0.459517,0.154437
0.74136,0.829537,0.314031,0.743164,0.108344
0.587535,0.808363,0.329126,0.898123,0.214172
0.709348,0.89395,0.607275,0.656702,0.175099
0.63966,0.683452,0.505073,0.696649,0.309801
0.675071,0.760142,0.449641,0.60992,0.15245
0.24221,0.325801,0.471665,0.70496,0.75457
0.520397,0.32153,0.455828,0.530161,0.395099
0.707932,0.59573,0.205642,0.529088,0.337748
0.282153,0.260498,0.6976,0.797855,0.731523
0.646459,0.685765,0.535511,0.665952,0.264503
0.235127,0.304804,0.428854,0.758043,0.838411
0.535694,0.769573,0.454343,0.824933,0.36596
0.640793,0.581673,0.469933,0.614343,0.336689
0.55864,0.612811,0.583271,0.658981,0.46
0.364023,0.399822,0.328137,0.890349,0.545695
0.323796,0.514947,0.597872,0.756434,0.629801
0.786119,0.488968,0.326652,0.222654,0.21457
0.334278,0.302135,0.615937,0.848257,0.608079
0.717564,0.887367,0.459787,0.503753,0.252583
0.255807,0.265302,0.305617,0.827212,0.780927
0.309065,0.245018,0.382826,0.898525,0.622781
0.62068,0.802669,0.439495,0.667962,0.241589
0.805949,0.840214,0.349171,0.535523,0.072185
0.191785,0.231673,0.696362,0.788338,0.821192
0.417564,0.370463,0.422668,0.951475,0.470728
0.681303,0.904626,0.317743,0.586997,0.244901
0.547025,0.679715,0.526355,0.748794,0.339603
0.466289,0.722064,0.499876,0.793029,0.398278
0.42238,0.345552,0.367731,0.418633,0.438808
0.647309,0.793238,0.338283,0.473861,0.164503
0.758074,0.710142,0.504331,0.342493,0.268212
0.61813,0.679893,0.449394,0.836461,0.380795
0.672521,0.597687,0.599604,0.352279,0.291921
0.619547,0.420996,0.362287,0.810858,0.270464
0.307932,0.285409,0.71022,0.71059,0.614305
0.314448,0.297331,0.631279,0.81689,0.60649
0.911048,0.835053,0.398169,0.251475,0.159868
0.252408,0.349466,0.750557,0.822922,0.79947
0.136544,0.250178,0.789903,0.630295,0.818013
0.330595,0.257829,0.490473,0.447051,0.734834
0.13711,0.248577,0.455333,0.902011,0.929139
0.80085,0.85516,0.452363,0.513405,0.19457
0.575071,0.612811,0.59317,0.597587,0.402119
0.675354,0.78452,0.521158,0.333244,0.211656
0.359773,0.346619,0.750804,0.760992,0.593775
0.716714,0.413523,0.244741,0.373056,0.25351
0.825779,0.825801,0.330859,0.364611,0.071523
0.266572,0.264413,0.448404,0.752145,0.74755
0.646176,0.834164,0.457807,0.782574,0.157219
0.830595,0.688434,0.460777,0.478686,0.251391
0.533711,0.571886,0.572878,0.829625,0.370331
0.625496,0.708541,0.484286,0.706836,0.247815
0.557224,0.638968,0.653304,0.480831,0.405563
0.569972,0.566014,0.418708,0.745174,0.377351
0.360623,0.281139,0.175947,0.747721,0.578013
0.409632,0.335409,0.684732,0.759517,0.554305
0.593484,0.420996,0.361544,0.844504,0.299073
0.877054,0.845196,0.265033,0.366086,0.179868
0.416147,0.42758,0.630042,0.909651,0.559205
0.693484,0.762989,0.44098,0.688874,0.125166
0.620963,0.686477,0.440732,0.824933,0.285033
0.777337,0.952135,0.47414,0.787131,0.135497
0.485836,0.341993,0.588221,0.62185,0.552318
0.598017,0.591815,0.581044,0.614209,0.36053
0.802266,0.775445,0.321455,0.203083,0.285033
0.241643,0.216014,0.432071,0.938338,0.712848
0.286402,0.281851,0.596387,0.746381,0.738278
0.471388,0.303915,0.508785,0.508847,0.523576
0.152691,0.266726,0.468696,0.93874,0.856159
0.745042,0.935765,0.408067,0.633378,0.168477
0.623229,0.383808,0.502351,0.392225,0.388344
0.379603,0.454093,0.528335,0.99933,0.533775
0.352125,0.346619,0.75996,0.918231,0.614702
0.806516,0.967616,0.348181,0.598525,0.174702
0.66289,0.622954,0.324672,0.637802,0.211523
0.574788,0.760854,0.490473,0.726676,0.262517
0.622663,0.403915,0.495669,0.462064,0.361987
0.137677,0.248577,0.449889,0.89008,0.924106
0.78187,0.603381,0.457065,0.359383,0.287815
0.451841,0.270285,0.245731,0.646247,0.550199
0.303966,0.326157,0.603069,0.777882,0.659338
0.483853,0.738434,0.482306,0.621984,0.447152
0.449575,0.348043,0.783469,0.591689,0.501457
0.666572,0.692349,0.507053,0.542359,0.313642
0.426346,0.253915,0.286563,0.776676,0.614834
0.290935,0.264769,0.587478,0.894906,0.712715
0.671671,0.638612,0.49369,0.675871,0.201589
0.211615,0.285053,0.719376,0.625469,0.873113
0.331445,0.317794,0.414254,0.663003,0.604371
0.284986,0.288612,0.603811,0.867828,0.589536
0.282153,0.273132,0.783469,0.629088,0.763974
0.731728,0.89395,0.605296,0.391689,0.275232
0.452408,0.475445,0.346696,0.999062,0.437748
0.450142,0.234164,0.674585,0.593029,0.466755
0.34136,0.288612,0.687949,0.60563,0.54702
0.319263,0.291459,0.689433,0.52118,0.722517
0.198584,0.166014,0.839396,0.763807,0.810331
0.320113,0.313701,0.364019,0.957641,0.696424
0.252975,0.286477,0.590695,0.791287,0.790464
0.243909,0.327936,0.577332,0.873861,0.722252
0.188669,0.268683,0.667657,0.705496,0.725828
0.880453,0.730961,0.421925,0.469035,0.149404
0.148442,0.272776,0.683989,0.859383,0.748212
0.488102,0.763701,0.2878,0.812332,0.321589
0.263739,0.2879,0.674091,0.663673,0.760662
0.215297,0.253559,0.575353,0.708043,0.756026
0.491785,0.490036,0.585746,0.531769,0.507682
0.548159,0.356228,0.538481,0.636729,0.508212
0.505666,0.614057,0.639941,0.831635,0.344636
0.435694,0.31637,0.530809,0.577212,0.588874
0.124929,0.257829,0.47414,0.821984,0.310861
0.207932,0.253559,0.624103,0.666622,0.723444
0.548725,0.341815,0.355853,0.644906,0.39298
0.65864,0.953025,0.441722,0.87319,0.189272
0.536827,0.341993,0.598862,0.427748,0.55298
0.484419,0.349644,0.495174,0.459115,0.474967
0.761473,0.586655,0.514229,0.114477,0.37457
0.635127,0.425979,0.265281,0.655228,0.270066
0.617847,0.56032,0.450878,0.52118,0.300662
0.597167,0.658897,0.369958,0.839142,0.369139
0.807932,0.800712,0.342242,0.599866,0.241192
0.843626,0.322776,0.302648,0.240483,0.128477
0.591501,0.405338,0.514972,0.489142,0.374305
0.203399,0.201068,0.871566,0.622252,0.804901
0.273938,0.341993,0.582529,0.731769,0.771788
0.317564,0.262278,0.533036,0.827882,0.724636
0.837677,0.809075,0.432071,0.291153,0.146623
0.871388,0.718505,0.448899,0.277614,0.268874
0.774221,0.887367,0.427122,0.392895,0.192848
0.656374,0.829537,0.339025,0.871984,0.156291
0.33881,0.316192,0.587478,0.490214,0.638278
0.563173,0.566014,0.466716,0.765013,0.349007
0.68187,0.642527,0.372185,0.578418,0.336291
0.416431,0.292349,0.351646,0.649732,0.496424
0.537677,0.450178,0.5073,0.702011,0.457219
0.208782,0.303915,0.535264,0.971582,0.797748
0.699717,0.745374,0.617669,0.51756,0.202119
0.84221,0.840214,0.364266,0.536327,0.093377
0.752408,0.823488,0.358822,0.60992,0.19404
0.243059,0.264413,0.417718,0.773592,0.77245
0.361756,0.313701,0.362781,0.911528,0.638013
0.563173,0.341815,0.320465,0.61622,0.365828
0.826912,0.935765,0.426875,0.541689,0.150464
0.454674,0.349466,0.751299,0.374263,0.602914
0.36204,0.303915,0.490225,0.782306,0.670199
0.443626,0.323843,0.526107,0.390751,0.537881
0.334278,0.302135,0.619649,0.885389,0.577881
0.267705,0.348043,0.760703,0.850268,0.720927
0.392918,0.326335,0.549369,0.447721,0.662649
0.284986,0.27242,0.458797,0.500804,0.780397
0.659773,0.825801,0.283346,0.767292,0.125033
0.686119,0.599822,0.356595,0.763539,0.269404
0.379603,0.487367,0.777778,0.476542,0.510993
0.70085,0.859609,0.317991,0.72185,0.17457
0.096317,0.325445,0.612472,0.71126,0.871788
0.83796,0.787011,0.380846,0.5,0.205298
0.636261,0.883096,0.367236,0.763137,0.238411
0.492918,0.589502,0.465479,0.881099,0.431258
0.688102,0.72758,0.40485,0.790349,0.281722
0.312465,0.252313,0.459787,0.86193,0.635232
0.591785,0.614947,0.449394,0.875067,0.217748
0.260907,0.260498,0.565702,0.660456,0.63351
0.753258,0.603381,0.473645,0.458311,0.283179
0.367422,0.281317,0.582282,0.561126,0.654702
0.623229,0.571886,0.560257,0.604558,0.376954
0.69745,0.588078,0.511755,0.524263,0.324238
0.228612,0.254448,0.616679,0.67681,0.791921
0.490085,0.441281,0.445187,0.999062,0.39894
0.358074,0.326512,0.801039,0.786461,0.57404
0.482153,0.685943,0.443207,0.946649,0.369404
0.645609,0.686477,0.494432,0.733512,0.256556
0.814731,0.789146,0.397179,0.461528,0.253245
0.608499,0.767794,0.502351,0.700402,0.276954
0.683569,0.629715,0.354615,0.525469,0.254305
0.705382,0.935765,0.47612,0.696247,0.174967
0.786686,0.732206,0.561247,0.099062,0.201457
0.276204,0.273132,0.568176,0.677212,0.647815
0.468839,0.494662,0.501114,0.728284,0.499073
0.350992,0.311388,0.96684,0.590214,0.640662
0.635977,0.401601,0.271715,0.601609,0.250331
0.461756,0.475445,0.23806,0.999062,0.393775
0.581586,0.488968,0.276169,0.648794,0.381457
0.584703,0.2879,0.489978,0.607641,0.527285
0.708499,0.704626,0.169018,0.509249,0.096026
0.595467,0.591815,0.616927,0.592493,0.406623
0.377054,0.245552,0.338035,0.68941,0.576424
0.831445,0.704626,0.218263,0.258579,0.073642
0.846742,0.778826,0.183123,0.277614,0.101854
0.708499,0.780605,0.504578,0.339142,0.213245
0.545892,0.8,0.457807,0.847587,0.269272
0.707082,0.760142,0.44395,0.508311,0.16755
0.869688,0.857651,0.350656,0.4563,0.198278
0.853258,0.801423,0.30636,0.645442,0.159338
0.70085,0.78452,0.519426,0.399866,0.203709
0.495751,0.753559,0.30735,0.691555,0.343974
0.326629,0.274733,0.83321,0.526676,0.718013
0.547592,0.753559,0.333828,0.418499,0.329272
0.844759,0.764057,0.542193,0.220643,0.087417
0.20085,0.274199,0.464736,0.867292,0.780397
0.150142,0.258719,0.394209,0.83378,0.84702
0.453258,0.210676,0.472408,0.559115,0.671656
0.207932,0.262456,0.765405,0.668097,0.725166
0.767422,0.828826,0.356347,0.525603,0.094702
0.543626,0.794662,0.428854,0.932306,0.358013
0.345892,0.311388,0.939619,0.573727,0.622914
0.566572,0.621174,0.570156,0.882306,0.28596
0.813598,0.851423,0.185103,0.651609,0.131656
0.25949,0.271174,0.547142,0.831501,0.773907
0.6,0.630071,0.620638,0.709249,0.362384
0.789235,0.732206,0.56199,0.114477,0.192583
0.23966,0.286121,0.597624,0.690751,0.781987
0.222946,0.259786,0.821579,0.988204,0.661722
0.089235,0.364947,0.35709,0.981501,0.816159
0.41813,0.292349,0.31997,0.625871,0.431523
0.733144,0.79395,0.386785,0.474129,0.174967
0.431161,0.399822,0.298194,0.725469,0.532053
0.061756,0.254093,0.461272,0.777748,0.950993
0.277337,0.265302,0.387528,0.624129,0.710331
0.108499,0.27153,0.565949,0.80992,0.833245
0.186402,0.193594,0.5073,0.852145,0.800397
0.766006,0.586655,0.516951,0.212198,0.314437
0.634278,0.633274,0.542687,0.453887,0.373113
0.159773,0.316192,0.653799,0.814477,0.86543
0.665722,0.64306,0.406335,0.506032,0.222119
0.630028,0.699822,0.340015,0.584987,0.239735
0.307365,0.281851,0.568919,0.852011,0.612318
0.316997,0.247687,0.589211,0.755764,0.70649
0.653258,0.718683,0.335561,0.53874,0.203179
0.220963,0.243416,0.756248,0.671582,0.842384
0.253258,0.349466,0.76194,0.855362,0.817219
0.464023,0.330961,0.469686,0.725469,0.58702
0.669405,0.787011,0.379362,0.739544,0.181589
0.688102,0.341815,0.360802,0.396649,0.347417
0.722663,0.73274,0.298441,0.630295,0.146623
0.290935,0.273843,0.567929,0.822252,0.749404
0.375637,0.248043,0.646127,0.510188,0.588609
0.533144,0.32758,0.44098,0.493029,0.370728
0.621246,0.429537,0.502598,0.321046,0.571391
0.369405,0.316192,0.572383,0.398525,0.663709
0.569688,0.405338,0.508537,0.56622,0.389272
0.640793,0.597687,0.601089,0.431233,0.28
0.233144,0.245018,0.45459,0.849196,0.719868
0.467422,0.490036,0.571641,0.543968,0.521192
0.794334,0.82242,0.4244,0.4437,0.15894
0.568555,0.605516,0.561495,0.826139,0.300132
0.326912,0.253025,0.483049,0.776005,0.603841
0.711898,0.731673,0.311062,0.469973,0.263046
0.411331,0.303915,0.521901,0.795442,0.558675
0.666006,0.518505,0.559515,0.57118,0.41404
0.807082,0.859609,0.313784,0.444772,0.149801
0.753824,0.854804,0.457807,0.498123,0.238278
