@relation 'space_ga -weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute YCOORD numeric

@data
0.743321,0.489919,0.481158,0.521877,0.435418,0.850348,0.586772
0.67997,0.558719,0.558167,0.57463,0.511796,0.842463,0.55228
0.741929,0.465835,0.434595,0.493505,0.380404,0.854309,0.546676
0.777098,0.49486,0.493689,0.517383,0.450885,0.848664,0.574854
0.728733,0.624751,0.617754,0.639947,0.575529,0.819772,0.610827
0.723042,0.574396,0.561586,0.596998,0.519925,0.858368,0.558749
0.711759,0.509304,0.49482,0.534393,0.447347,0.864484,0.552744
0.722761,0.798169,0.768276,0.790186,0.749228,0.841034,0.598049
0.866889,0.652412,0.68239,0.689032,0.610486,0.953358,0.700048
0.822427,0.647951,0.654372,0.666153,0.600696,0.901083,0.727255
0.77992,0.751523,0.732391,0.760712,0.706363,0.938522,0.701457
0.889062,0.401608,0.436019,0.435776,0.33818,0.945372,0.685484
0.826749,0.77917,0.789008,0.791627,0.754087,0.942358,0.738964
0.82278,0.574724,0.588263,0.596131,0.519344,0.912022,0.736454
0.782668,0.746413,0.746988,0.759508,0.70688,0.911266,0.717579
0.782002,0.64866,0.64387,0.646352,0.590131,0.910735,0.726165
0.819458,0.84966,0.86092,0.857342,0.837507,0.933322,0.732329
0.860387,0.352042,0.38235,0.378518,0.313688,0.955551,0.680362
0.842782,0.776477,0.795749,0.793689,0.763405,0.936851,0.719193
0.818659,0.732921,0.748609,0.75984,0.7018,0.944765,0.711468
0.697322,0.787189,0.781654,0.736454,0.741386,0.940512,0.726915
0.802537,0.780118,0.779677,0.791623,0.745857,0.924025,0.726626
0.856749,0.405014,0.406939,0.451773,0.311724,0.723368,0.826219
0.864649,0.395097,0.400144,0.431848,0.313034,0.666651,0.929446
0.804146,0.588279,0.589003,0.627318,0.543669,0.670786,0.735682
0.8161,0.50676,0.506516,0.545216,0.441165,0.724697,0.839913
0.869379,0.446509,0.457524,0.487278,0.374409,0.68974,0.838603
0.822323,0.436254,0.424258,0.479316,0.358535,0.714898,0.798105
0.841193,0.386496,0.39527,0.420013,0.299801,0.633839,0.910681
0.835828,0.537156,0.546742,0.57846,0.491033,0.687371,0.737066
0.83465,0.624733,0.622844,0.66256,0.586938,0.711537,0.784416
0.850494,0.414202,0.423506,0.453082,0.334626,0.670825,0.822767
0.792022,0.656497,0.656633,0.686199,0.615009,0.664742,0.709449
0.794019,0.527368,0.529847,0.561765,0.47102,0.691903,0.708279
0.800029,0.641781,0.645858,0.674603,0.603389,0.692811,0.722514
0.793283,0.545127,0.546713,0.583921,0.491618,0.67532,0.708233
0.857102,0.464173,0.473828,0.500937,0.396306,0.684783,0.858005
0.852398,0.466942,0.471933,0.507565,0.390458,0.701763,0.858439
0.828166,0.50112,0.498628,0.528464,0.421486,0.701368,0.893914
0.823496,0.48177,0.4775,0.523859,0.401546,0.695718,0.795817
0.843367,0.551044,0.562905,0.591178,0.515654,0.699721,0.751518
0.880385,0.396561,0.410083,0.436971,0.318143,0.699726,0.824846
0.836913,0.522954,0.531724,0.559192,0.459303,0.659784,0.871045
0.858519,0.489701,0.501377,0.531137,0.423578,0.64214,0.880404
0.837196,0.596044,0.611992,0.626895,0.568785,0.695584,0.73665
0.844392,0.478229,0.494396,0.508819,0.416201,0.693205,0.862937
0.807397,0.741469,0.741227,0.777571,0.724569,0.715708,0.754909
0.820462,0.465187,0.460109,0.508999,0.38805,0.703666,0.795738
0.85098,0.469992,0.478369,0.510264,0.381033,0.608254,0.900941
0.825436,0.55618,0.571474,0.587767,0.508083,0.683107,0.827107
0.786418,0.52637,0.531713,0.557622,0.465349,0.699845,0.766348
0.786393,0.531015,0.536498,0.566753,0.470402,0.700042,0.707126
0.788325,0.530647,0.514216,0.546636,0.440137,0.628459,0.921989
0.825339,0.518143,0.511373,0.559062,0.450592,0.731089,0.794442
0.815768,0.704894,0.704131,0.710988,0.671583,0.703924,0.737307
0.803281,0.547793,0.5461,0.576522,0.490183,0.691579,0.751681
0.797971,0.49775,0.500505,0.5234,0.419594,0.722238,0.807814
0.874009,0.438145,0.446203,0.480859,0.352784,0.630804,0.889164
0.75438,0.560501,0.53763,0.560879,0.485955,0.69572,0.781328
0.797313,0.647571,0.653113,0.677013,0.607099,0.703028,0.722309
0.813979,0.680897,0.685488,0.70021,0.649738,0.683506,0.722184
0.84342,0.407072,0.409472,0.450672,0.331455,0.691382,0.825363
0.836209,0.743616,0.746396,0.774449,0.717931,0.6832,0.755409
0.901058,0.267634,0.257912,0.311895,0.150647,0.63714,0.942804
0.858978,0.383314,0.369704,0.430724,0.279836,0.67853,0.795663
0.818467,0.56961,0.573915,0.605014,0.533787,0.72423,0.757846
0.894624,0.434629,0.456783,0.471094,0.374584,0.674676,0.843942
0.79797,0.597967,0.60232,0.631729,0.556129,0.709311,0.707298
0.822674,0.603667,0.621329,0.642073,0.583945,0.712082,0.737253
0.812243,0.367066,0.365476,0.398915,0.278532,0.682442,0.912002
0.901765,0.404225,0.408765,0.442602,0.319003,0.692729,0.880884
0.811695,0.783312,0.785685,0.819219,0.774576,0.729774,0.740027
0.829277,0.479998,0.481399,0.518429,0.413134,0.669683,0.808873
0.780581,0.584745,0.588215,0.59564,0.526092,0.64687,0.908529
0.829998,0.49211,0.498213,0.529236,0.426394,0.666366,0.797103
0.756753,0.527984,0.505257,0.533079,0.44271,0.687165,0.781128
0.827819,0.488789,0.495561,0.527674,0.415831,0.648268,0.860353
0.843218,0.578767,0.593354,0.614269,0.550846,0.703709,0.781133
0.876414,0.399671,0.39709,0.44362,0.315107,0.691167,0.810465
0.782676,0.63151,0.628789,0.66582,0.600473,0.719365,0.708279
0.801074,0.540218,0.541263,0.580693,0.478763,0.690226,0.767217
0.895685,0.379503,0.381264,0.426047,0.281088,0.708248,0.839478
0.818194,0.649049,0.648609,0.68346,0.601578,0.667317,0.766127
0.825426,0.512718,0.511287,0.556052,0.445458,0.67879,0.777264
0.827846,0.818614,0.832872,0.85297,0.830983,0.721411,0.739694
0.828337,0.470173,0.472902,0.510146,0.39969,0.665829,0.781737
0.854166,0.448251,0.443757,0.490857,0.360142,0.70822,0.810256
0.882258,0.401024,0.410824,0.44226,0.321722,0.617426,0.921803
0.823097,0.457452,0.457984,0.498716,0.378501,0.687042,0.795539
0.856442,0.371103,0.372057,0.415617,0.277815,0.70831,0.824966
0.853651,0.435281,0.447851,0.471411,0.36777,0.699813,0.83906
0.85748,0.647348,0.64945,0.68415,0.613304,0.671081,0.750752
0.850717,0.434683,0.429605,0.478441,0.356046,0.720088,0.851913
0.889737,0.453661,0.459338,0.500986,0.367386,0.699735,0.810133
0.81169,0.679824,0.678798,0.712171,0.650114,0.709601,0.768147
0.8009,0.636226,0.636471,0.673656,0.599707,0.734047,0.751244
0.781535,0.556437,0.559683,0.593771,0.503556,0.683508,0.708289
0.829906,0.52707,0.524714,0.567781,0.464385,0.734552,0.773278
0.865816,0.389332,0.38788,0.426233,0.302621,0.671894,0.881542
0.830079,0.573686,0.578089,0.611894,0.533355,0.70798,0.751928
0.802974,0.55417,0.552429,0.592915,0.505458,0.720475,0.774589
0.787726,0.570839,0.569804,0.606914,0.514856,0.669753,0.723276
0.795363,0.703656,0.708309,0.700572,0.681977,0.713324,0.722537
0.772633,0.892939,0.883566,0.919545,0.879306,0.72359,0.723859
0.827004,0.484403,0.485288,0.523527,0.416564,0.682622,0.810442
0.894611,0.431584,0.435648,0.473558,0.335948,0.544264,0.906093
0.852843,0.662273,0.678155,0.699042,0.640322,0.547318,0.849912
0.83423,0.496975,0.493969,0.532929,0.424628,0.504444,0.919825
0.858663,0.505132,0.496897,0.528598,0.42439,0.5176,0.965606
0.853251,0.481834,0.48241,0.510441,0.414596,0.533908,0.868002
0.868679,0.382516,0.387006,0.417188,0.29614,0.49129,0.856349
0.838798,0.557451,0.556826,0.570181,0.498832,0.532786,0.797571
0.85132,0.498642,0.494187,0.531676,0.436057,0.521176,0.806082
0.863741,0.499634,0.506698,0.537406,0.43581,0.55722,0.905402
0.871564,0.517051,0.526503,0.548297,0.480429,0.537476,0.830784
0.885053,0.470678,0.47692,0.510707,0.380151,0.528223,0.920413
0.879188,0.440861,0.443603,0.47435,0.369161,0.50629,0.839554
0.870063,0.48263,0.49149,0.522963,0.428768,0.553186,0.859505
0.814323,0.550966,0.545341,0.565147,0.491757,0.489852,0.918402
0.852255,0.388196,0.376583,0.426678,0.287844,0.509537,0.94684
0.881279,0.326982,0.350767,0.355329,0.254748,0.596747,0.95328
0.873616,0.439581,0.445496,0.476043,0.374908,0.51301,0.796552
0.869862,0.531851,0.536536,0.571308,0.461558,0.532641,0.90105
0.872166,0.663596,0.68463,0.696709,0.650702,0.550426,0.825062
0.86096,0.434188,0.44388,0.474174,0.372337,0.554007,0.79732
0.865823,0.496562,0.494855,0.528923,0.422563,0.508222,0.877818
0.870554,0.466428,0.471675,0.501589,0.402775,0.534831,0.782573
0.866862,0.474323,0.476154,0.511015,0.399852,0.567662,0.782488
0.848019,0.520278,0.524769,0.554999,0.465735,0.545385,0.782303
0.875005,0.524334,0.529783,0.55958,0.473169,0.556475,0.813672
0.903487,0.376539,0.37802,0.415241,0.291463,0.498396,0.877643
0.861467,0.816883,0.832648,0.83926,0.811935,0.543184,0.838494
0.873665,0.456565,0.460454,0.492001,0.387641,0.57822,0.782448
0.882977,0.433156,0.440061,0.472892,0.348498,0.517774,0.926945
0.85335,0.474069,0.478004,0.510736,0.414078,0.546389,0.862158
0.87789,0.531942,0.542422,0.573676,0.47309,0.540509,0.944121
0.861455,0.433592,0.436271,0.465524,0.361862,0.513479,0.782485
0.840293,0.417256,0.414244,0.458426,0.342753,0.546301,0.878319
0.848261,0.52176,0.521697,0.548841,0.461834,0.516104,0.844773
0.872127,0.369488,0.374281,0.408463,0.288468,0.484812,0.997553
0.846884,0.451652,0.456689,0.48858,0.385166,0.537983,0.975781
0.883916,0.411111,0.409699,0.446101,0.330808,0.49549,0.838393
0.876984,0.427485,0.442875,0.464871,0.381964,0.580044,0.944856
0.875716,0.316287,0.319022,0.356052,0.22113,0.517947,0.997208
0.867959,0.476508,0.482966,0.515853,0.418312,0.538636,0.811963
0.861669,0.385355,0.382565,0.421079,0.288564,0.493789,0.813403
0.864424,0.486881,0.483114,0.510692,0.420818,0.501405,0.813664
0.845822,0.499677,0.50128,0.534676,0.443108,0.529118,0.830997
0.870669,0.342535,0.330047,0.377637,0.23765,0.501934,0.936412
0.883529,0.423587,0.418464,0.464139,0.34193,0.491925,0.979775
0.849639,0.486676,0.490976,0.519891,0.43061,0.524077,0.782575
0.858114,0.466585,0.468379,0.503264,0.398238,0.5246,0.843539
0.859677,0.455966,0.450958,0.493452,0.380329,0.5404,0.877546
0.869028,0.492999,0.481359,0.531757,0.411975,0.529184,0.881021
0.85352,0.530745,0.537358,0.569627,0.479792,0.555971,0.78235
0.88776,0.414225,0.414136,0.449759,0.337039,0.502802,0.797024
0.858149,0.493609,0.49644,0.513202,0.432932,0.529574,0.810622
0.841188,0.473751,0.471337,0.506524,0.410098,0.502872,0.782379
0.868235,0.398472,0.395057,0.437531,0.319217,0.490416,0.936644
0.8225,0.602282,0.620278,0.63036,0.572737,0.562183,0.796293
0.853692,0.55323,0.549394,0.590008,0.482634,0.503646,0.897716
0.849791,0.441262,0.443665,0.472915,0.373805,0.497958,0.967604
0.857866,0.462952,0.46025,0.501946,0.380227,0.556231,0.886399
0.87547,0.418531,0.411713,0.4547,0.336934,0.494103,0.797227
0.862733,0.515393,0.513596,0.545015,0.450034,0.491529,0.955343
0.869775,0.418841,0.421706,0.455025,0.332341,0.508347,0.863372
0.848843,0.750866,0.760654,0.769103,0.730674,0.549812,0.838997
0.873456,0.344097,0.334077,0.37789,0.247385,0.496882,0.959648
0.861225,0.462112,0.461645,0.495334,0.392438,0.511769,0.813207
0.86577,0.467466,0.466481,0.503725,0.399009,0.517035,0.826703
0.820303,0.541655,0.536152,0.562076,0.481002,0.546317,0.811234
0.882095,0.40869,0.407149,0.440308,0.338443,0.494207,0.782421
0.869512,0.421277,0.412594,0.460998,0.339761,0.502127,0.997327
0.858948,0.684532,0.69113,0.717327,0.644917,0.561069,0.947067
0.858994,0.527873,0.54026,0.561858,0.496938,0.542123,0.823797
0.854628,0.494456,0.503401,0.526877,0.440819,0.538005,0.856919
0.857775,0.441694,0.432153,0.477197,0.371419,0.529858,0.820606
0.850325,0.615096,0.60437,0.634273,0.555534,0.523135,0.861733
0.842134,0.502237,0.508308,0.535251,0.447355,0.547615,0.797166
0.891767,0.417354,0.412594,0.435909,0.335405,0.498576,0.863003
0.878795,0.425562,0.42304,0.461906,0.341631,0.504204,0.850433
0.863361,0.481441,0.473773,0.522292,0.394732,0.518032,0.883501
0.881649,0.351952,0.351251,0.386717,0.269423,0.490286,0.870884
0.857686,0.460809,0.464566,0.499285,0.39603,0.565003,0.808078
0.869142,0.431908,0.427093,0.466604,0.342409,0.516979,0.904861
0.863803,0.457639,0.462634,0.491857,0.397108,0.541152,0.796992
0.873571,0.614212,0.636677,0.652445,0.594233,0.553528,0.839958
0.869893,0.424925,0.424526,0.460029,0.354758,0.52305,0.795284
0.853321,0.38735,0.387619,0.419694,0.316514,0.490267,0.895499
0.841957,0.544697,0.53701,0.566026,0.480155,0.573208,0.795548
0.861183,0.55399,0.560978,0.594402,0.508715,0.534473,0.845741
0.876177,0.433918,0.430665,0.466913,0.353068,0.501,0.826506
0.802443,0.520053,0.508145,0.545186,0.446412,0.580688,0.268273
0.776116,0.509682,0.489959,0.542797,0.441491,0.6297,0.411538
0.841377,0.424193,0.396435,0.461049,0.326225,0.590413,0.255355
0.806429,0.462723,0.434885,0.49363,0.361905,0.611966,0.33613
0.824272,0.379204,0.336906,0.411958,0.27451,0.618915,0.408989
0.752664,0.528914,0.493934,0.535778,0.437969,0.588977,0.365888
0.780059,0.442289,0.414716,0.475698,0.342098,0.616268,0.371836
0.826617,0.397393,0.36001,0.428795,0.289376,0.605969,0.351348
0.766742,0.45057,0.425497,0.480798,0.358927,0.623135,0.371257
0.812539,0.389287,0.361311,0.42545,0.283172,0.617759,0.346935
0.745285,0.420441,0.383056,0.431882,0.315594,0.588408,0.289057
0.796854,0.447431,0.422414,0.488148,0.361039,0.627675,0.291909
0.788171,0.465123,0.4414,0.490344,0.381576,0.62621,0.359862
0.759242,0.510232,0.475307,0.512194,0.419775,0.594007,0.384042
0.785857,0.48746,0.457774,0.516903,0.396381,0.596702,0.284512
0.814962,0.439725,0.409517,0.479067,0.346051,0.612469,0.274699
0.732579,0.545818,0.538177,0.578949,0.490647,0.604697,0.411449
0.714185,0.574505,0.562957,0.590751,0.501176,0.617648,0.255929
0.864967,0.383963,0.363322,0.422172,0.280167,0.588695,0.268184
0.806008,0.433628,0.421389,0.475871,0.351041,0.628528,0.242419
0.780526,0.394538,0.374954,0.434564,0.285353,0.628575,0.257195
0.798369,0.465942,0.443988,0.488298,0.384965,0.608069,0.364885
0.772403,0.479716,0.474982,0.515561,0.411386,0.61388,0.222295
0.671006,0.649448,0.646225,0.661665,0.592872,0.620627,0.223555
0.757199,0.691628,0.692626,0.707797,0.65198,0.596721,0.301323
0.791436,0.468295,0.423525,0.490655,0.354492,0.602995,0.337489
0.800226,0.420283,0.375189,0.42601,0.321398,0.595304,0.337956
0.815324,0.268266,0.222243,0.273921,0.169439,0.587098,0.321323
0.771488,0.468591,0.427778,0.506184,0.378679,0.633538,0.386254
0.726538,0.617892,0.619179,0.647252,0.570005,0.628895,0.225409
0.79516,0.447267,0.428146,0.486725,0.345549,0.620092,0.29103
0.825895,0.386204,0.335293,0.410294,0.26266,0.586278,0.27885
0.851463,0.424525,0.394494,0.465717,0.331246,0.607675,0.271849
0.781443,0.567119,0.5539,0.599488,0.497094,0.619244,0.274358
0.83522,0.399326,0.371501,0.429514,0.285816,0.62848,0.322096
0.686991,0.510293,0.488884,0.509224,0.424689,0.613643,0.389667
0.771707,0.476119,0.47163,0.513971,0.405872,0.613292,0.2569
0.737047,0.58622,0.579352,0.605504,0.523984,0.628212,0.307264
0.839719,0.418262,0.396645,0.459773,0.338837,0.602661,0.271222
0.804239,0.457986,0.429061,0.496578,0.351791,0.612977,0.32196
0.735048,0.557697,0.550635,0.585838,0.494125,0.627848,0.386732
0.75041,0.524351,0.487279,0.515043,0.436782,0.599299,0.355485
0.814522,0.498905,0.487043,0.531746,0.420406,0.596571,0.270647
0.693731,0.556476,0.541012,0.568985,0.486314,0.632032,0.35224
0.759617,0.5241,0.50769,0.544213,0.449717,0.603958,0.316932
0.816561,0.483643,0.461507,0.520381,0.398483,0.607699,0.257776
0.792365,0.491674,0.453726,0.514452,0.394624,0.61322,0.407013
0.747239,0.515291,0.488374,0.548053,0.43199,0.631309,0.369916
0.793929,0.427378,0.396119,0.455646,0.321023,0.611464,0.353361
0.788459,0.477492,0.454806,0.514141,0.389147,0.62011,0.32194
0.784922,0.465784,0.451015,0.50355,0.373635,0.620129,0.307296
0.835923,0.419257,0.37678,0.442571,0.308814,0.629809,0.337057
0.734183,0.522133,0.494117,0.517955,0.431447,0.624337,0.350355
0.79866,0.488892,0.450159,0.515811,0.395197,0.6055,0.389863
0.770703,0.50792,0.499919,0.542952,0.432331,0.611754,0.23837
0.83797,0.394916,0.382965,0.434293,0.298484,0.622439,0.255297
0.78616,0.514488,0.500416,0.545216,0.431151,0.597492,0.255451
0.770097,0.4684,0.443387,0.506092,0.383076,0.621567,0.384136
0.738667,0.481531,0.44931,0.514931,0.393616,0.63072,0.400409
0.810021,0.413672,0.36596,0.431252,0.309201,0.599485,0.385294
0.771563,0.572981,0.574321,0.607963,0.523776,0.605506,0.301283
0.772499,0.47885,0.45003,0.511847,0.391129,0.612586,0.307289
0.817508,0.369802,0.333113,0.364537,0.269393,0.590222,0.327274
0.801823,0.475502,0.456155,0.511278,0.387746,0.605952,0.286651
0.815211,0.436991,0.419016,0.475849,0.343255,0.613365,0.290903
0.789292,0.39926,0.387269,0.427046,0.306085,0.620042,0.239154
0.67497,0.507448,0.464286,0.503884,0.410109,0.594047,0.357962
0.770422,0.44132,0.393683,0.4544,0.334988,0.601524,0.372264
0.773492,0.462276,0.434629,0.476257,0.374754,0.605614,0.40209
0.789712,0.458372,0.430504,0.491331,0.358827,0.623837,0.407013
0.774057,0.460332,0.434133,0.497262,0.378577,0.635582,0.405773
0.786267,0.383963,0.319776,0.367057,0.267166,0.59791,0.402204
0.789455,0.472848,0.44851,0.506862,0.386317,0.622145,0.395191
0.825156,0.425592,0.40312,0.461428,0.33488,0.602745,0.254161
0.763612,0.545911,0.539241,0.567308,0.492455,0.589513,0.305286
0.708845,0.570776,0.547274,0.584368,0.496616,0.587821,0.344418
0.79985,0.455014,0.424832,0.492917,0.360935,0.627479,0.275192
0.826876,0.407048,0.387444,0.439702,0.3122,0.61723,0.358225
0.837673,0.399856,0.368269,0.421549,0.280634,0.581267,0.254981
0.829599,0.459704,0.435614,0.495403,0.368595,0.621592,0.336308
0.82276,0.426598,0.399308,0.45806,0.327077,0.609582,0.375889
0.79785,0.487176,0.45984,0.502091,0.400436,0.597404,0.323131
0.742606,0.494073,0.479743,0.503168,0.416144,0.558657,0.635474
0.839534,0.433338,0.440558,0.470044,0.366289,0.519764,0.62701
0.782062,0.394482,0.403218,0.416074,0.318954,0.508584,0.645466
0.821921,0.491107,0.490687,0.527808,0.431763,0.57201,0.594408
0.827918,0.48651,0.482251,0.527662,0.404456,0.536885,0.488935
0.82899,0.418648,0.412857,0.455457,0.331614,0.527841,0.522178
0.829446,0.44829,0.445737,0.483829,0.373359,0.527915,0.554082
0.825446,0.426901,0.414587,0.472334,0.343627,0.546476,0.555813
0.852982,0.40684,0.371431,0.446993,0.301765,0.604063,0.514562
0.747549,0.618852,0.614259,0.61703,0.566511,0.56379,0.584827
0.778266,0.601194,0.599825,0.628689,0.546751,0.519674,0.613468
0.764009,0.523758,0.502589,0.5547,0.441107,0.597435,0.489025
0.842077,0.392969,0.397948,0.434327,0.309612,0.534284,0.613163
0.781546,0.509837,0.49996,0.535509,0.44737,0.570566,0.57846
0.842395,0.472372,0.474972,0.514466,0.394987,0.5556,0.544445
0.78198,0.567922,0.558824,0.590242,0.509488,0.61013,0.5172
0.821735,0.423729,0.42123,0.459541,0.350426,0.542721,0.603408
0.819078,0.347498,0.323214,0.38256,0.238163,0.587498,0.498578
0.780793,0.54589,0.555643,0.580324,0.50454,0.527649,0.570474
0.798331,0.425403,0.415927,0.467812,0.335084,0.536298,0.5315
0.825368,0.412314,0.411447,0.449558,0.33881,0.552279,0.607266
0.836439,0.474104,0.477406,0.51563,0.405511,0.54826,0.499758
0.80974,0.388091,0.38686,0.424812,0.309163,0.573788,0.644854
0.792771,0.639389,0.653342,0.666646,0.614025,0.526432,0.598563
0.818051,0.443157,0.454398,0.47973,0.381366,0.526809,0.610844
0.826549,0.561895,0.567184,0.58219,0.514531,0.564247,0.564585
0.832511,0.43902,0.439513,0.472692,0.365554,0.554869,0.578886
0.774798,0.457473,0.43384,0.495037,0.375628,0.58155,0.542217
0.844487,0.382228,0.382257,0.424396,0.294295,0.536497,0.519155
0.816595,0.422824,0.41015,0.463942,0.32855,0.55121,0.529386
0.814763,0.395417,0.39596,0.433336,0.318393,0.534149,0.625868
0.831212,0.388496,0.395536,0.423291,0.303651,0.526765,0.623265
0.799549,0.43842,0.411713,0.472803,0.349269,0.578093,0.526733
0.825564,0.417158,0.397351,0.455726,0.313536,0.560457,0.497983
0.717638,0.518323,0.484679,0.546138,0.433668,0.60297,0.470278
0.780882,0.576215,0.558601,0.612465,0.523767,0.58555,0.56039
0.821215,0.433329,0.413118,0.473292,0.354811,0.57795,0.56185
0.832187,0.38785,0.389402,0.426345,0.293405,0.526646,0.636716
0.785393,0.670055,0.671925,0.694011,0.621801,0.545614,0.511884
0.790001,0.424705,0.43054,0.461856,0.34268,0.541554,0.632261
0.816719,0.408834,0.411735,0.448022,0.323494,0.534231,0.642455
0.842954,0.467962,0.466087,0.505268,0.398338,0.537595,0.559533
0.834236,0.370593,0.365551,0.41624,0.260508,0.545937,0.540758
0.817326,0.37474,0.38562,0.413465,0.286649,0.512478,0.631529
0.81125,0.408414,0.399638,0.437563,0.326221,0.556955,0.591429
0.792664,0.49992,0.485902,0.537789,0.407523,0.571223,0.491525
0.798174,0.412061,0.393057,0.444536,0.322181,0.591189,0.524063
0.78465,0.777846,0.783191,0.801105,0.752614,0.527837,0.58579
0.776556,0.600434,0.596993,0.634315,0.538978,0.527983,0.509552
0.785583,0.639113,0.630813,0.679285,0.598543,0.595066,0.553991
0.700096,0.531153,0.517949,0.530995,0.454519,0.53729,0.574783
0.843239,0.352759,0.35792,0.390529,0.264207,0.566589,0.632795
0.771342,0.483638,0.474516,0.520935,0.403355,0.558729,0.528863
0.817156,0.504067,0.503597,0.537482,0.444187,0.537723,0.587863
