@relation pollen-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute RIDGE numeric
@attribute NUB numeric
@attribute CRACK numeric
@attribute WEIGHT numeric
@attribute DENSITY numeric
@attribute OBSERVATION_NUMBER numeric

@data
0.451803,0.481772,0.345986,0.529958,0.471069,0.374058
0.370238,0.393896,0.670192,0.705083,0.468803,0.374318
0.462219,0.2519,0.526177,0.541767,0.539613,0.374578
0.377622,0.496859,0.315731,0.548786,0.694767,0.374838
0.658628,0.61104,0.616608,0.423828,0.271623,0.375097
0.738338,0.576531,0.421935,0.295333,0.493827,0.375357
0.487638,0.466133,0.513045,0.48158,0.611296,0.375617
0.524982,0.501848,0.502399,0.503448,0.518012,0.375877
0.44136,0.610615,0.625754,0.537895,0.642742,0.376137
0.83575,0.823656,0.535459,0.240381,0.382758,0.376397
0.602309,0.467146,0.702567,0.423212,0.418346,0.376657
0.592432,0.496496,0.538517,0.417392,0.363728,0.376917
0.362643,0.293176,0.520207,0.564774,0.581881,0.377177
0.833533,0.609522,0.296779,0.182126,0.430142,0.377437
0.501635,0.648732,0.422611,0.503813,0.564117,0.377697
0.592392,0.656137,0.451684,0.320928,0.667233,0.377957
0.613665,0.27063,0.560273,0.442978,0.380034,0.378217
0.786959,0.495834,0.361664,0.32019,0.245844,0.378477
0.792936,0.62175,0.477533,0.198326,0.525067,0.378737
0.43601,0.417838,0.533353,0.582926,0.436245,0.378997
0.52707,0.514885,0.499188,0.507142,0.473213,0.379257
0.659104,0.75845,0.648362,0.424164,0.465468,0.379517
0.653161,0.665406,0.442803,0.357739,0.409702,0.379776
0.588315,0.335673,0.471377,0.471904,0.344847,0.380036
0.470769,0.484158,0.574412,0.478065,0.62311,0.380296
0.342359,0.387519,0.761468,0.621382,0.531502,0.380556
0.442615,0.52588,0.397827,0.457039,0.742465,0.380816
0.521467,0.268541,0.342236,0.473711,0.445915,0.381076
0.722051,0.579387,0.656423,0.384539,0.349749,0.381336
0.544966,0.849093,0.614936,0.496167,0.651058,0.381596
0.341415,0.487671,0.616198,0.640541,0.738034,0.381856
0.455258,0.843545,0.533666,0.642783,0.527935,0.382116
0.430344,0.448891,0.426231,0.561192,0.589674,0.382376
0.462476,0.669581,0.337987,0.504878,0.637647,0.382636
0.671778,0.515972,1,0.504374,0.286688,0.382896
0.424833,0.526305,0.485903,0.489838,0.791521,0.383156
0.362804,0.756625,0.482466,0.580601,0.802749,0.383416
0.553925,0.170205,0.383305,0.532394,0.374611,0.383676
0.590316,0.648167,0.25987,0.313644,0.613772,0.383936
0.577646,0.342005,0.547198,0.509055,0.360397,0.384195
0.530419,0.51257,0.499542,0.507868,0.484637,0.384455
0.798049,0.466234,0.614128,0.260146,0.30034,0.384715
0.602486,0.703757,0.588316,0.321481,0.65204,0.384975
0.315203,0.612487,0.42779,0.511915,0.813436,0.385235
0.650514,0.415092,0.607442,0.521815,0.210801,0.385495
0.558472,0.516953,0.355163,0.431453,0.443854,0.385755
0.61068,0.335016,0.418124,0.304533,0.480643,0.386015
0.710008,0.595582,0.581753,0.402612,0.346353,0.386275
0.401139,0.316188,0.608513,0.584745,0.593572,0.386535
0.710914,0.687907,0.258315,0.313138,0.53499,0.386795
0.488992,0.245256,0.598573,0.59581,0.31926,0.387055
0.433792,0.329893,0.429504,0.600627,0.533519,0.387315
0.670145,0.27879,0.368698,0.362198,0.295804,0.387575
0.42036,0.550969,0.754902,0.672121,0.548545,0.387835
0.54461,0.429184,0.452108,0.48342,0.499249,0.388095
0.467824,0.374221,0.579003,0.632432,0.383919,0.388355
0.736893,0.821448,0.567976,0.226526,0.633055,0.388615
0.585532,0.534512,0.606182,0.425173,0.460251,0.388874
0.439183,0.275153,0.474096,0.653823,0.436917,0.389134
0.594175,0.408364,0.474269,0.449678,0.492644,0.389394
0.562936,0.47957,0.575209,0.402142,0.549501,0.389654
0.716457,0.327376,0.574337,0.409717,0.257042,0.389914
0.590521,0.402834,0.350242,0.330435,0.557752,0.390174
0.668786,0.41065,0.753091,0.368612,0.416368,0.390434
0.693579,0.595959,0.48971,0.297438,0.534532,0.390694
0.642944,0.484256,0.442729,0.312376,0.456126,0.390954
0.636874,0.449821,0.497016,0.363265,0.445007,0.391214
0.517253,0.277917,0.455395,0.518395,0.44003,0.391474
0.234065,0.535309,0.392226,0.739637,0.726779,0.391734
0.613703,0.438535,0.643876,0.493728,0.309442,0.391994
0.51114,0.754925,0.325904,0.408842,0.702668,0.392254
0.418284,0.448912,0.56725,0.607061,0.510674,0.392514
0.761294,0.319469,0.434182,0.371011,0.216494,0.392774
0.694338,0.464932,0.446014,0.306962,0.46766,0.393034
0.435092,0.593701,0.594687,0.637352,0.578533,0.393293
0.51389,0.502279,0.502947,0.499424,0.506138,0.393553
0.580329,0.640483,0.542849,0.355314,0.64265,0.393813
0.412358,0.393584,0.614944,0.552088,0.610436,0.394073
0.665741,0.501917,0.208,0.274143,0.602281,0.394333
0.283297,0.455699,0.601032,0.673895,0.677029,0.394593
0.243996,0.105923,0.513654,0.864044,0.490854,0.394853
0.675745,0.667578,0.406337,0.386487,0.521928,0.395113
0.214435,0.320146,0.474977,0.735887,0.688126,0.395373
0.346924,0.424735,0.356072,0.543754,0.75327,0.395633
0.503252,0.52448,0.363695,0.449466,0.534951,0.395893
0.575292,0.514594,0.279941,0.396317,0.549069,0.396153
0.591103,0.765947,0.471722,0.329669,0.689977,0.396413
0.648288,0.609409,0.591403,0.33966,0.502078,0.396673
0.510543,0.616285,0.747199,0.573996,0.382378,0.396933
0.230501,0.462998,0.566359,0.675744,0.727583,0.397193
0.567047,0.521838,0.715069,0.487027,0.475094,0.397453
0.761491,0.77039,0.458304,0.267758,0.436939,0.397713
0.456048,0.351589,0.3246,0.513536,0.499996,0.397972
0.615507,0.365576,0.664953,0.443827,0.351194,0.398232
0.672206,0.465357,0.3883,0.274872,0.579956,0.398492
0.279936,0.189407,0.764042,0.717903,0.478281,0.398752
0.657947,0.413904,0.594609,0.412397,0.336722,0.399012
0.437124,0.488452,0.458002,0.642989,0.514232,0.399272
0.600112,0.663186,0.326289,0.439314,0.510931,0.399532
0.752236,0.469651,0.412757,0.292899,0.336404,0.399792
0.50609,0.268993,0.640079,0.533309,0.448827,0.400052
0.383392,0.73528,0.443511,0.500855,0.795813,0.400312
0.547526,0.636854,0.460354,0.540144,0.467433,0.400572
0.350408,0.462192,0.808154,0.711329,0.544197,0.400832
0.427151,0.449218,0.60413,0.574001,0.631217,0.401092
0.57448,0.66449,0.419831,0.375677,0.565986,0.401352
0.584149,0.352626,0.20355,0.369342,0.57239,0.401612
0.495656,0.477481,0.509888,0.487099,0.578074,0.401872
0.296009,0.439881,0.653155,0.654276,0.736475,0.402132
0.430881,0.671266,0.594541,0.552546,0.711788,0.402391
0.457739,0.61559,0.645584,0.650241,0.460644,0.402651
0.314819,0.401589,0.512519,0.699105,0.538906,0.402911
0.488997,0.396948,0.26022,0.423768,0.620429,0.403171
0.660049,0.65428,0.56073,0.270997,0.585775,0.403431
0.510769,0.710592,0.485881,0.521878,0.573621,0.403691
0.530788,0.340193,0.58602,0.524101,0.365893,0.403951
0.494993,0.313142,0.664709,0.604455,0.395069,0.404211
0.280509,0.590539,0.692116,0.683803,0.610017,0.404471
0.678795,0.643766,0.559845,0.336696,0.582348,0.404731
0.582256,0.434482,0.404084,0.475611,0.34754,0.404991
0.329146,0.396202,0.565661,0.700182,0.645885,0.405251
0.199237,0.657671,0.65639,0.770788,0.772788,0.405511
0.414963,0.676389,0.431937,0.478323,0.845807,0.405771
0.478979,0.453878,0.533646,0.47224,0.625336,0.406031
0.784272,0.512433,0.452704,0.258157,0.441078,0.406291
0.529124,0.346944,0.44258,0.443896,0.549672,0.406551
0.710182,0.336868,0.765043,0.323575,0.342009,0.406811
0.39098,0.1956,0.753721,0.691658,0.38677,0.40707
0.61524,0.338835,0.425507,0.366988,0.455641,0.40733
0.581461,0.264619,0.611214,0.491223,0.317771,0.40759
0.534483,0.628638,0.274929,0.369771,0.738711,0.40785
0.332773,0.479166,0.378077,0.750737,0.507312,0.40811
0.466831,0.56572,0.548182,0.471253,0.724195,0.40837
0.64788,0.540883,0.64287,0.38537,0.438585,0.40863
0.406863,0.754955,0.52797,0.541937,0.739649,0.40889
0.511397,0.557186,0.678376,0.538286,0.481743,0.40915
0.62923,0.506695,0.587141,0.36735,0.586094,0.40941
0.508486,0.535505,0.370875,0.439414,0.658087,0.40967
0.463846,0.559557,0.40924,0.47582,0.632897,0.40993
0.330925,0.574171,0.641798,0.670509,0.73909,0.41019
0.453917,0.296073,0.340708,0.617532,0.447054,0.41045
0.535964,0.512353,0.499268,0.50988,0.490575,0.41071
0.62682,0.393967,0.583323,0.362841,0.425802,0.41097
0.257766,0.166951,0.446847,0.710636,0.579345,0.41123
0.376615,0.180225,0.551516,0.633798,0.47571,0.411489
0.656869,0.323186,0.481257,0.419651,0.250707,0.411749
0.538633,0.370857,0.445002,0.36749,0.519732,0.412009
0.65458,0.823201,0.510957,0.324752,0.656428,0.412269
0.427925,0.464819,0.391514,0.451025,0.715176,0.412529
0.678569,0.338915,0.47653,0.369336,0.438214,0.412789
0.346074,0.45224,0.470083,0.724236,0.591817,0.413049
0.630702,0.618246,0.501035,0.475848,0.480608,0.413309
0.498992,0.593386,0.537445,0.488117,0.579253,0.413569
0.437966,0.389248,0.369174,0.476069,0.702633,0.413829
0.437681,0.532741,0.623462,0.390886,0.833396,0.414089
0.518658,0.451126,0.583253,0.612437,0.447194,0.414349
0.43328,0.433023,0.312243,0.600779,0.570247,0.414609
0.833457,0.423392,0.518231,0.216485,0.337046,0.414869
0.436616,0.082682,0.361272,0.496982,0.539199,0.415129
0.495817,0.562695,0.61797,0.617019,0.436795,0.415389
0.398742,0.512121,0.635537,0.650461,0.616701,0.415649
0.465584,0.383712,0.581844,0.664999,0.428548,0.415909
0.533769,0.510252,0.499895,0.508593,0.496062,0.416168
0.410566,0.478934,0.651398,0.554213,0.771422,0.416428
0.299498,0.061964,0.584846,0.628931,0.5587,0.416688
0.549036,0.768244,0.760999,0.479145,0.568566,0.416948
0.612437,0.574463,0.554566,0.310388,0.578633,0.417208
0.586321,0.22737,0.662556,0.475546,0.336151,0.417468
0.465401,0.427389,0.458873,0.465933,0.637342,0.417728
0.601244,0.385736,0.641641,0.513543,0.215787,0.417988
0.546147,0.811321,0.446438,0.351515,0.736912,0.418248
0.272781,0.199083,0.601704,0.819034,0.416809,0.418508
0.390289,0.43625,0.5198,0.696695,0.486379,0.418768
0.380092,0.358349,0.745471,0.619313,0.449656,0.419028
0.054117,0.635086,0.54658,0.880574,0.934665,0.419288
0.506311,0.483992,0.507722,0.492514,0.564654,0.419548
0.421553,0.663162,0.574956,0.682061,0.59672,0.419808
0.55152,0.683313,0.735035,0.515055,0.575071,0.420068
0.524006,0.67293,0.570922,0.507651,0.524875,0.420328
0.580367,0.617836,0.588212,0.39258,0.515066,0.420587
0.596619,0.382354,0.682397,0.49759,0.356023,0.420847
0.628131,0.481713,0.507641,0.316505,0.448944,0.421107
0.712147,0.457108,0.62642,0.337047,0.457654,0.421367
0.559217,0.412165,0.556829,0.446297,0.358729,0.421627
0.347828,0.326963,0.584174,0.64369,0.567234,0.421887
0.324382,0.296216,0.529491,0.766563,0.406965,0.422147
0.523774,0.511735,0.500128,0.505213,0.481446,0.422407
0.529007,0.399352,0.672063,0.527594,0.361397,0.422667
0.370408,0.395486,0.224666,0.572512,0.60866,0.422927
0.582007,0.572804,0.625671,0.392884,0.515184,0.423187
0.446954,0.526388,0.628519,0.501052,0.667071,0.423447
0.635054,0.630477,0.591803,0.397364,0.465769,0.423707
0.613256,0.685363,0.383855,0.494242,0.358625,0.423967
0.485119,0.659718,0.700407,0.526277,0.571386,0.424227
0.58124,0.339646,0.505433,0.511056,0.334684,0.424487
0.460892,0.210405,0.697007,0.587583,0.428588,0.424747
0.848174,0.53489,0.47699,0.177945,0.424493,0.425006
0.645061,0.459839,0.450613,0.239069,0.676772,0.425266
0.717669,0.343996,0.277278,0.201379,0.512176,0.425526
0.290628,0.458201,0.603457,0.822408,0.496499,0.425786
0.392963,0.625464,0.620881,0.631905,0.638725,0.426046
0.735456,0.667242,0.402997,0.27482,0.55615,0.426306
0.448482,0.555212,0.44354,0.502437,0.524216,0.426566
0.593466,0.224903,0.232045,0.331171,0.469821,0.426826
0.483259,0.778615,0.794945,0.537767,0.559237,0.427086
0.480223,0.73142,0.376434,0.492952,0.570923,0.427346
0.500901,0.62054,0.598021,0.40628,0.674104,0.427606
0.704429,0.244266,0.271061,0.265293,0.427204,0.427866
0.615453,0.565286,0.6564,0.438738,0.41078,0.428126
0.378978,0.533939,0.693594,0.65614,0.501637,0.428386
0.681561,0.208863,0.499282,0.444618,0.166822,0.428646
0.649109,0.534108,0.40474,0.19264,0.746691,0.428906
0.425435,0.452324,0.345633,0.567903,0.566903,0.429166
0.359365,0.235408,0.574342,0.605871,0.599632,0.429426
0.706645,0.47048,0.499645,0.194294,0.491273,0.429685
0.416525,0.620974,0.619166,0.516432,0.659327,0.429945
0.366445,0.314604,0.58616,0.600127,0.499105,0.430205
0.496425,0.474536,0.510539,0.486725,0.589346,0.430465
0.200123,0.393212,0.635637,0.827777,0.635172,0.430725
0.40827,0.556559,0.467896,0.450441,0.781227,0.430985
0.525235,0.560894,0.600324,0.375581,0.698809,0.431245
0.582589,0.618303,0.654971,0.366092,0.562472,0.431505
0.453262,0.46561,0.580448,0.524608,0.645156,0.431765
0.698591,0.586061,0.513974,0.295215,0.470152,0.432025
0.43102,0.211385,0.475678,0.585516,0.462211,0.432285
0.456775,0.586783,0.627653,0.593622,0.486471,0.432545
0.404616,0.654197,0.659237,0.586695,0.67276,0.432805
0.524601,0.392044,0.45585,0.489915,0.484843,0.433065
0.378069,0.280371,0.653751,0.60204,0.500559,0.433325
0.678151,0.588955,0.577506,0.364327,0.420747,0.433585
0.306569,0.346983,0.436353,0.719837,0.695461,0.433845
0.701299,0.85273,0.580372,0.242206,0.585046,0.434104
0.312599,0.26368,0.641327,0.768129,0.491963,0.434364
0.433081,0.528703,0.63498,0.541707,0.617544,0.434624
0.469478,0.55414,0.491539,0.603681,0.49659,0.434884
0.774068,0.396796,0.378489,0.225205,0.344118,0.435144
0.283709,0.572519,0.894746,0.733974,0.582815,0.435404
0.814898,0.496128,0.543241,0.155775,0.454471,0.435664
0.306819,0.633868,0.517384,0.755387,0.615802,0.435924
0.663533,0.476298,0.455785,0.321962,0.371473,0.436184
0.740386,0.564799,0.516711,0.334354,0.382478,0.436444
0.505758,0.269162,0.518283,0.528838,0.384962,0.436704
0.517437,0.704069,0.363101,0.55476,0.521116,0.436964
0.603048,0.548434,0.626169,0.50974,0.390559,0.437224
0.635325,0.502627,0.337663,0.297987,0.548729,0.437484
0.46108,0.584141,0.556188,0.524243,0.61485,0.437744
0.385397,0.398644,0.187953,0.551479,0.721611,0.438004
0.177725,0.318613,0.511639,0.812957,0.663142,0.438264
0.344476,0.721331,0.792917,0.621252,0.667896,0.438524
0.473022,0.230627,0.519399,0.528586,0.635713,0.438783
0.487585,0.4716,0.511753,0.482784,0.591643,0.439043
0.669395,0.538785,0.600193,0.394825,0.322451,0.439303
0.555794,0.741874,0.556097,0.457386,0.579851,0.439563
0.555469,0.421933,0.614742,0.420281,0.549266,0.439823
0.588049,0.213471,0.488404,0.436615,0.371564,0.440083
0.37303,0.482634,0.616026,0.616669,0.505055,0.440343
0.724248,0.7369,0.412076,0.344136,0.527211,0.440603
0.41949,0.556247,0.623948,0.612354,0.55863,0.440863
0.518486,0.579351,0.275313,0.447106,0.685568,0.441123
0.371238,0.670104,0.671794,0.553548,0.724047,0.441383
0.7606,0.345209,0.499835,0.271599,0.332392,0.441643
0.703877,0.567372,0.718806,0.32101,0.544049,0.441903
0.454016,0.338264,0.384758,0.543733,0.47512,0.442163
0.596655,0.303791,0.27923,0.415483,0.410898,0.442423
0.555704,0.443744,0.568303,0.404155,0.500904,0.442683
0.517358,0.435186,0.439366,0.551256,0.456658,0.442943
0.656283,0.535389,0.478414,0.37085,0.541373,0.443202
0.633915,0.566136,0.55022,0.286295,0.647989,0.443462
0.48831,0.419487,0.472793,0.567244,0.402983,0.443722
0.356306,0.667105,0.595116,0.663685,0.652342,0.443982
0.477182,0.567717,0.566469,0.523941,0.625266,0.444242
0.617283,0.625607,0.387448,0.308082,0.552396,0.444502
0.516909,0.495968,0.504265,0.499132,0.531581,0.444762
0.603292,0.569598,0.588343,0.404618,0.519881,0.445022
0.235327,0.54494,0.692125,0.892629,0.491133,0.445282
0.473056,0.306382,0.497001,0.485946,0.592354,0.445542
0.433996,0.377965,0.29621,0.515181,0.565859,0.445802
0.57156,0.525036,0.357433,0.282219,0.647203,0.446062
0.491789,0.725197,0.556942,0.540174,0.648718,0.446322
0.526365,0.25869,0.288289,0.502509,0.426959,0.446582
0.341981,0.377962,0.41467,0.604383,0.469013,0.446842
0.459921,0.529187,0.47938,0.606164,0.448272,0.447102
0.449205,0.736739,0.489142,0.483145,0.684813,0.447362
0.590893,0.513396,0.395619,0.356555,0.47832,0.447622
0.652416,0.364622,0.38741,0.37024,0.441837,0.447881
0.345241,0.279955,0.582688,0.668713,0.511023,0.448141
0.725548,0.430987,0.328355,0.289209,0.396745,0.448401
0.589186,0.646578,0.357107,0.471309,0.493949,0.448661
0.610454,0.58889,0.545987,0.357215,0.432787,0.448921
0.68843,0.445257,0.468743,0.466553,0.193269,0.449181
0.311335,0.189363,0.464426,0.638324,0.572613,0.449441
0.29423,0.264836,0.444571,0.815224,0.423755,0.449701
0.461525,0.762961,0.599469,0.473799,0.773775,0.449961
0.248008,0.391676,0.40202,0.746536,0.755322,0.450221
0.523234,0.424046,0.577302,0.448856,0.629457,0.450481
0.448471,0.495311,0.611648,0.598681,0.557779,0.450741
0.662275,0.347212,0.616242,0.360393,0.297908,0.451001
0.700659,0.402228,0.465283,0.253024,0.456274,0.451261
0.685056,0.60806,0.488484,0.404304,0.368508,0.451521
0.71852,0.507069,0.48851,0.36497,0.393541,0.451781
0.472879,0.639695,0.485618,0.494012,0.657305,0.452041
0.479822,0.759148,0.614468,0.544729,0.667822,0.4523
0.424739,0.366399,0.442238,0.619867,0.517209,0.45256
0.537181,0.400846,0.467243,0.513285,0.465215,0.45282
0.637936,0.567708,0.615657,0.425392,0.457387,0.45308
0.587577,0.236085,0.391317,0.466746,0.414792,0.45334
0.469541,0.333816,0.477096,0.550355,0.610415,0.4536
0.370199,0.549858,0.575058,0.680233,0.566942,0.45386
0.505139,0.701306,0.657971,0.543976,0.549602,0.45412
0.444448,0.655079,0.262906,0.48029,0.828677,0.45438
0.635298,0.406522,0.501257,0.299055,0.512822,0.45464
0.513944,0.496811,0.504238,0.49822,0.525792,0.4549
0.377382,0.557406,0.551525,0.497,0.814921,0.45516
0.568781,0.281551,0.4542,0.404931,0.553313,0.45542
0.490549,0.470756,0.511779,0.483697,0.597427,0.45568
0.315917,0.370566,0.549879,0.736565,0.518637,0.45594
0.584903,0.407746,0.656117,0.479547,0.411143,0.4562
0.541034,0.389209,0.465576,0.527413,0.399788,0.45646
0.321534,0.460971,0.322204,0.695293,0.619015,0.45672
0.70108,0.547971,0.548459,0.257633,0.472444,0.456979
0.331847,0.224674,0.340349,0.597725,0.577101,0.457239
0.376783,0.370355,0.597271,0.592875,0.547738,0.457499
0.410658,0.299717,0.4458,0.608245,0.441113,0.457759
0.50621,0.755059,0.441963,0.342262,0.759238,0.458019
0.623112,0.707305,0.65953,0.413136,0.541853,0.458279
0.407816,0.38348,0.41098,0.609196,0.526857,0.458539
0.535391,0.394888,0.61123,0.36586,0.608013,0.458799
0.470726,0.626516,0.369409,0.503262,0.63364,0.459059
0.497211,0.29191,0.533617,0.581721,0.313166,0.459319
0.624934,0.726573,0.598121,0.477435,0.47746,0.459579
0.568479,0.385947,0.633943,0.501602,0.360934,0.459839
0.323333,0.367778,0.622979,0.763928,0.430954,0.460099
0.540401,0.450469,0.677156,0.500158,0.41887,0.460359
0.411685,0.571717,0.536176,0.651352,0.562865,0.460619
0.646929,0.409021,0.496106,0.406365,0.425855,0.460879
0.364585,0.379864,0.485061,0.498522,0.740693,0.461139
0.633987,0.223602,0.484353,0.333989,0.443601,0.461398
0.427431,0.314661,0.388189,0.480433,0.805779,0.461658
0.735056,0.654943,0.571653,0.252901,0.686044,0.461918
0.557794,0.538206,0.469693,0.510901,0.421974,0.462178
0.669048,0.385736,0.496533,0.257061,0.567287,0.462438
0.482185,0.496574,0.336978,0.498793,0.641685,0.462698
0.385015,0.35829,0.609229,0.739523,0.440615,0.462958
0.349835,0.549379,0.656194,0.655045,0.55144,0.463218
0.359898,0.36735,0.629017,0.538178,0.677749,0.463478
0.640877,0.587443,0.381587,0.324614,0.509792,0.463738
0.606878,0.241096,0.643039,0.439726,0.30584,0.463998
0.63019,0.46859,0.635108,0.411227,0.340682,0.464258
0.590027,0.251006,0.539705,0.516651,0.330004,0.464518
0.680277,0.619266,0.332333,0.304135,0.533803,0.464778
0.573323,0.413918,0.677484,0.507653,0.385159,0.465038
0.196225,0.583915,0.300876,0.689358,0.796852,0.465298
0.188863,0.55918,0.559244,0.737667,0.714778,0.465558
0.628554,0.295743,0.606913,0.396008,0.479504,0.465818
0.375447,0.556868,0.406632,0.456441,0.790452,0.466077
0.610027,0.607055,0.615955,0.375148,0.532305,0.466337
0.577114,0.344537,0.506099,0.474006,0.436454,0.466597
0.581743,0.840754,0.477672,0.303636,0.737737,0.466857
0.578152,0.650387,0.614168,0.492516,0.372368,0.467117
0.660565,0.606844,0.609022,0.345945,0.473475,0.467377
0.579994,0.37573,0.47453,0.500676,0.352648,0.467637
0.213309,0.656414,0.715905,0.711697,0.93559,0.467897
0.650637,0.505622,0.42859,0.244416,0.686044,0.468157
0.621602,0.413785,0.480148,0.367018,0.45076,0.468417
0.510021,0.278499,0.345085,0.388271,0.669398,0.468677
0.743064,0.422313,0.255885,0.238924,0.538439,0.468937
0.645385,0.732588,0.420356,0.349884,0.655625,0.469197
0.675591,0.655466,0.337013,0.337498,0.433337,0.469457
0.599461,0.771789,0.566229,0.43272,0.58189,0.469717
0.367904,0.294882,0.406288,0.679974,0.520012,0.469977
0.74444,0.707145,0.322118,0.255566,0.478054,0.470237
0.696327,0.48716,0.376899,0.379414,0.397238,0.470496
0.43224,0.823252,0.622041,0.523855,0.675802,0.470756
0.800054,0.674237,0.380671,0.19064,0.390917,0.471016
0.522355,0.637725,0.586307,0.550334,0.425772,0.471276
0.486853,0.472753,0.418979,0.488973,0.59479,0.471536
0.381752,0.197425,0.683932,0.624504,0.460387,0.471796
0.653031,0.677827,0.502856,0.426095,0.465721,0.472056
0.591296,0.312414,0.543259,0.433235,0.43377,0.472316
0.422439,0.133574,0.415498,0.599583,0.459195,0.472576
0.426795,0.495985,0,0.522425,0.765,0.472836
0.407306,0.407541,0.539747,0.621805,0.471912,0.473096
0.565223,0.263736,0.622261,0.383485,0.496756,0.473356
