@relation bank32nh

@attribute a1cx numeric
@attribute a1cy numeric
@attribute a1sx numeric
@attribute a1sy numeric
@attribute a1rho numeric
@attribute a1pop numeric
@attribute a2cx numeric
@attribute a2cy numeric
@attribute a2sx numeric
@attribute a2sy numeric
@attribute a2rho numeric
@attribute a2pop numeric
@attribute a3cx numeric
@attribute a3cy numeric
@attribute a3sx numeric
@attribute a3sy numeric
@attribute a3rho numeric
@attribute a3pop numeric
@attribute temp numeric
@attribute b1x numeric
@attribute b1y numeric
@attribute b1call numeric
@attribute b1eff numeric
@attribute b2x numeric
@attribute b2y numeric
@attribute b2call numeric
@attribute b2eff numeric
@attribute b3x numeric
@attribute b3y numeric
@attribute b3call numeric
@attribute b3eff numeric
@attribute mxql numeric
@attribute rej numeric

@data
0.894629,0.594227,0.017124,0.004771,0.899212,0.100031,0.616021,0.75293,0.02502,0.193409,0.188818,0.118696,0.652077,0.970552,0.198474,0.015112,0.338905,0.034315,0.198124,0.078388,0.446869,0.333333,0.909135,0.18109,0.942114,0.333333,0.746722,0.381226,0.865397,0.333333,0.233463,0,0.210729
0.42213,0.062545,0.062182,0.20706,0.52667,0.182422,0.804848,0.075746,0.010493,0.085575,0.723514,0.304784,0.399109,0.722047,0.413175,0.032997,0.031757,0.011471,0.799276,0.076951,0.679187,0.166667,0.413424,0.877456,0.917873,0.666667,0.770803,0.172693,0.537705,0.666667,0.938699,0.75,0.036741
0.471564,0.486857,0.412848,0.040028,0.771172,0.082779,0.128861,0.448615,0.008742,0.216566,0.448813,0.237952,0.46667,0.754915,0.120437,0.054085,0.885396,0.086818,0.683702,0.838927,0.798672,0,0.027084,0.777753,0.816973,0.166667,0.510679,0.26621,0.009099,0.166667,0.049352,0.75,0.223859
0.764334,0.409452,0.136222,0.009099,0.482053,0.000391,0.300033,0.207633,0.265491,0.215684,0.41278,0.086059,0.307936,0.714,0.185651,0.128861,0.027769,0.105608,0.634538,0.327684,0.593337,0.833333,0.861246,0.499623,0.149889,0.833333,0.720733,0.688319,0.286271,0.666667,0.392237,0.75,0.047831
0.211392,0.380055,0.034923,0.147134,0.73747,0.007125,0.11087,0.851098,0.137687,0.01811,0.764963,0.001272,0.371586,0.225256,0.084658,0.05091,0.603836,0.010211,0.071619,0.222544,0.558592,0.5,0.200841,0.692042,0.493799,0.333333,0.038431,0.237634,0.641552,0.166667,0.266157,1,0
0.082202,0.779844,0.007463,0.027568,0.769004,0.507249,0.434159,0.532925,0.083327,0.086008,0.475934,0.16203,0.380722,0.811547,0.005556,0.014014,0.932839,0.019076,0.417719,0.031479,0.682528,0.666667,0.671327,0.182204,0.394743,0,0.123046,0.372264,0.407337,1,0.056727,1,0.646112
0.378829,0.214735,0.061032,0.003834,0.1191,0.138092,0.375623,0.8129,0.038411,0.03118,0.860713,0.349317,0.767894,0.344398,0.182586,0.021858,0.674012,0.027478,0.092271,0.796875,0.542341,0,0.075719,0.55716,0.182442,0.5,0.67879,0.145242,0.719808,0.166667,0.973339,1,0.397822
0.96637,0.876924,0.025239,0.098419,0.805209,0.000939,0.909203,0.087193,0.137541,0.011161,0.482108,0.077759,0.443259,0.599669,0.685328,0.189121,0.505082,0.058213,0.545141,0.485993,0.661337,0.166667,0.05745,0.773978,0.109223,1,0.717646,0.85807,0.642746,0.666667,0.786581,1,0.001623
0.776325,0.71806,0.017359,0.193907,0.9245,0.059096,0.214296,0.699822,0.080038,0.22176,0.867016,0.062881,0.55726,0.889005,0.209254,0.021141,0.007975,0.036678,0.576807,0.340837,0.552351,0.333333,0.357274,0.73882,0.66273,0.166667,0.811783,0.428059,0.265017,0.333333,0.665609,0,0.0504
0.514706,0.842497,0.239504,0.027712,0.498588,0.119468,0.520322,0.208136,0.210369,0.042419,0.17544,0.0431,0.425133,0.631979,0.227885,0.025286,0.663457,0.464662,0.250891,0.225555,0.881955,0.166667,0.83333,0.86117,0.18614,0.166667,0.75205,0.441797,0.082966,0.5,0.359197,0.25,0.284483
0.511017,0.734914,0.025293,0.3469,0.50706,0.001401,0.387491,0.016249,0.19251,0.020117,0.073912,0.080283,0.545594,0.641504,0.129063,0.040779,0.606757,0.022709,0.212272,0.542333,0.001145,0.666667,0.243932,0.703824,0.650012,0.666667,0.524582,0.991456,0.353495,0.833333,0.651187,1,0.004066
0.697831,0.820033,0.012029,0.018901,0.882445,0.051145,0.501877,0.180314,0.12021,0.032634,0.135501,0.031515,0.849004,0.515197,0.226012,0.096653,0.122349,0.144066,0.554749,0.33916,0.529836,0.166667,0.268735,0.186413,0.159947,0.833333,0.514108,0.339104,0.772781,0.666667,0.999503,0.75,0.030688
0.479658,0.870657,0.016418,0.143526,0.596738,0.021642,0.291359,0.96211,0.010732,0.011141,0.586732,0.016878,0.082559,0.054905,0.201387,0.027371,0.090912,0.005375,0.056683,0.397528,0.170864,0.666667,0.644728,0.342646,0.475624,0.166667,0.040642,0.578148,0.748117,0.5,0.491563,1,0
0.824379,0.70081,0.071647,0.150067,0.849513,0.336162,0.292873,0.172959,0.027552,0.003092,0.783639,0.061144,0.23366,0.90473,0.061287,0.011306,0.218701,0.051144,0.758168,0.848276,0.149612,0.166667,0.175227,0.683051,0.599123,0.5,0.606245,0.959627,0.855562,1,0.454892,1,0.074818
0.655136,0.853512,0.034536,0.132428,0.305053,0.075964,0.642041,0.004022,0.305577,0.036122,0.591383,0.187618,0.457936,0.538534,0.007658,0.026958,0.593633,0.069184,0.33508,0.231364,0.640156,0.333333,0.68357,0.496679,0.761597,0,0.087301,0.718059,0.998344,0,0.540716,0,0.466708
0.16541,0.565283,0.147454,0.111054,0.757794,0.057294,0.648194,0.351606,0.001288,0.139887,0.841867,0.055687,0.339077,0.352355,0.50354,0.012211,0.729221,0.137848,0.628148,0.172995,0.739015,0.166667,0.045069,0.106374,0.558164,0.166667,0.081811,0.894778,0.371558,0.5,0.55158,0.5,0.073625
0.332091,0.327409,0.150267,0.013926,0.336613,0.015767,0.303481,0.095418,0.090649,0.069692,0.139457,0.050287,0.291116,0.377703,0.405625,0.105954,0.007281,0.131371,0.559408,0.553177,0.017041,0.166667,0.149709,0.419724,0.618176,0,0.423602,0.169933,0.330513,0,0.964173,0,0.01455
0.38179,0.030352,0.025446,0.140091,0.678582,0.094456,0.443548,0.528388,0.003935,0.059215,0.287129,0.151913,0.449612,0.730733,0.157312,0.808306,0.706581,0.205702,0.218784,0.02953,0.750302,0.333333,0.310428,0.713537,0.717992,0.5,0.073431,0.805972,0.683095,0.5,0.877018,0.75,0.28914
0.253877,0.510867,0.115496,0.245812,0.603861,0.062313,0.104165,0.216821,0.105627,0.169676,0.804588,0.140316,0.764807,0.625055,0.029382,0.009091,0.127779,0.012964,0.070208,0.898069,0.106089,0.166667,0.962576,0.156463,0.894789,0.166667,0.935646,0.036014,0.859983,0.166667,0.547543,1,0
0.941553,0.667575,0.125491,0.111473,0.945763,0.005394,0.338727,0.495972,0.036731,0.087406,0.27481,0.064778,0.234707,0.258407,0.083663,0.330711,0.998669,0.070205,0.475904,0.43431,0.124044,0.5,0.460588,0.257723,0.240615,0.333333,0.428428,0.551876,0.833942,0.666667,0.76498,0.5,0.002266
0.199175,0.12877,0.039864,0.017172,0.716141,0.011364,0.491311,0.640363,0.045025,0.157657,0.310053,0.077617,0.207615,0.215047,0.112821,0.278873,0.840935,0.2723,0.60071,0.288927,0.047528,0.666667,0.882779,0.245536,0.225671,0.666667,0.148562,0.654221,0.926937,0.666667,0.053497,0.5,0.033785
0.042798,0.4544,0.014674,0.154917,0.350517,0.093961,0.176715,0.506172,0.168002,0.133829,0.166923,0.054166,0.387977,0.570242,0.130444,0.00769,0.481398,0.052993,0.74908,0.005758,0.071505,0.5,0.494001,0.432679,0.260555,0,0.047937,0.112605,0.140336,0.166667,0.746863,1,0
0.707702,0.687737,0.395953,0.214494,0.615626,0.280554,0.947104,0.734984,0.000972,0.06394,0.873462,0.061203,0.588924,0.70966,0.190787,0.041161,0.070095,0.034326,0.661946,0.069571,0.344273,0.5,0.523793,0.316209,0.367245,0.5,0.272957,0.090027,0.830462,0.5,0.700531,0.25,0.237403
0.145143,0.742925,0.040157,0.048083,0.469171,0.009571,0.91676,0.148336,0.267075,0.102375,0.323188,0.000865,0.823036,0.593078,0.038898,0.151048,0.669165,0.107763,0.356549,0.022896,0.927335,0.666667,0.199448,0.452946,0.94172,0.5,0.508313,0.904419,0.443446,0.666667,0.566217,0.5,0.07505
0.899232,0.063558,0.05235,0.115985,0.455833,0.027859,0.489669,0.035779,0.064776,0.171491,0.347892,0.005167,0.182014,0.993118,0.12281,0.141685,0.925029,0.087459,0.936254,0.432761,0.474541,0,0.758495,0.486948,0.872808,0,0.1459,0.70098,0.900199,0,0.877125,0,0
0.704111,0.255783,0.036558,0.078075,0.349483,0.185818,0.566776,0.219599,0.018123,0.094047,0.686037,0.124688,0.304,0.076051,0.085078,0.004772,0.724281,0.002126,0.740607,0.99199,0.695445,0.166667,0.590963,0.987314,0.909026,0.166667,0.573634,0.796935,0.635719,0.833333,0.374694,1,0.157201
0.184811,0.082091,0.036198,0.335513,0.639445,0.47161,0.3545,0.024054,0.200122,0.164281,0.151671,0.031146,0.545009,0.70066,0.131257,0.011727,0.544499,0.245138,0.574621,0.48743,0.458757,0.833333,0.428078,0.389141,0.903515,0.166667,0.955592,0.978322,0.408321,0,0.252693,1,0.210293
0.271823,0.805798,0.073639,0.213719,0.35987,0.160224,0.569555,0.355524,0.03336,0.07129,0.934835,0.098411,0.670807,0.601195,0.308089,0.024233,0.667772,0.210102,0.747785,0.657194,0.623211,0.166667,0.864234,0.767566,0.035121,0.333333,0.710494,0.410925,0.981501,0.333333,0.407675,0,0.107701
0.919866,0.751243,0.119741,0.11805,0.353906,0.070921,0.733778,0.617921,0.035941,0.00535,0.188894,0.001932,0.113321,0.32375,0.062562,0.143587,0.366767,0.008819,0.570792,0.70856,0.173558,0.166667,0.619917,0.90013,0.252907,0,0.574793,0.92305,0.604341,0.166667,0.143125,0,0.004229
0.669635,0.350485,0.089893,0.032769,0.217046,0.188293,0.598179,0.827195,0.154547,0.061392,0.333427,0.243594,0.503975,0.636872,0.05345,0.095944,0.384723,0.074061,0.857623,0.230919,0.419979,0.833333,0.127297,0.164369,0.569997,1,0.630765,0.994669,0.005434,0,0.336893,1,0.151753
0.247635,0.94302,0.152111,0.3727,0.546085,0.005751,0.918198,0.664741,0.061869,0.185837,0.940246,0.039267,0.984712,0.143177,0.008236,0.255054,0.290752,0.16832,0.684062,0.066819,0.772241,0.666667,0.228955,0.822995,0.430146,0.166667,0.812067,0.313164,0.818456,1,0.602561,1,0
0.157093,0.779959,0.052193,0.059104,0.464542,0.279116,0.516476,0.622785,0.0563,0.038982,0.363633,0.378767,0.491236,0.889052,0.032443,0.123484,0.570103,0.009623,0.815665,0.224307,0.778224,0.166667,0.212808,0.531157,0.947568,0.333333,0.772667,0.889672,0.705524,0.166667,0.046531,0,0.451383
0.750623,0.847296,0.066954,0.014567,0.866472,0.168903,0.45864,0.990011,0.04511,0.042249,0.61993,0.204814,0.505276,0.075286,0.177372,0.144835,0.508716,0.07437,0.434928,0.957639,0.659056,0.666667,0.515254,0.192444,0.12278,0,0.940242,0.763801,0.527095,0.166667,0.684726,0.5,0.049101
0.736751,0.854238,0.096185,0.218574,0.327355,0.001064,0.670101,0.310714,0.015262,0.126469,0.980911,0.030874,0.386999,0.366966,0.043346,0.086356,0.136517,0.198853,0.738164,0.024845,0.010856,0.166667,0.150546,0.433787,0.059982,0.333333,0.47403,0.464334,0.188529,0.333333,0.751678,0,0.051764
0.714738,0.68479,0.010928,0.097138,0.823099,0.024856,0.573198,0.604334,0.156951,0.014783,0.32401,0.05183,0.439076,0.476207,0.351512,0.045495,0.92742,0.075841,0.247098,0.632811,0.05287,0.5,0.780231,0.337294,0.318538,0.5,0.419584,0.892376,0.205567,0,0.15651,0.25,0.025809
0.524137,0.571529,0.134469,0.099012,0.154923,0.055794,0.126318,0.199598,0.019481,0.041199,0.902437,0.053766,0.715341,0.368412,0.194391,0.033374,0.472853,0.185204,0.595228,0.898591,0.703235,0,0.057711,0.81515,0.965641,0.333333,0.193425,0.448827,0.00523,0.5,0.324648,0.25,0.054965
0.240898,0.845847,0.291168,0.171444,0.50654,0.30331,0.161726,0.124948,0.06144,0.325793,0.755374,0.262476,0.868056,0.258136,0.200568,0.003118,0.759456,0.112333,0.402718,0.409305,0.100402,0.166667,0.076197,0.975381,0.348003,0.166667,0.403297,0.501928,0.182587,0,0.413687,0,0.309051
0.241109,0.153584,0.056677,0.039748,0.395921,0.105981,0.225353,0.41329,0.052814,0.049606,0.764679,0.010505,0.846009,0.556068,0.034963,0.568567,0.715176,0.122014,0.748522,0.791648,0.325179,0.166667,0.973049,0.911971,0.706523,0.166667,0.44188,0.876743,0.268657,0.333333,0.841643,0.25,0.117259
0.592349,0.899245,0.049231,0.000935,0.691675,0.065679,0.324059,0.355236,0.191413,0.027154,0.891378,0.078426,0.768964,0.815755,0.010879,0.031207,0.183881,0.012862,0.657725,0.529518,0.749217,0.333333,0.926339,0.01637,0.519263,0.166667,0.891901,0.035987,0.214112,0.166667,0.212682,1,0
0.591255,0.938029,0.059053,0.022201,0.124434,0.042633,0.345164,0.585227,0.064864,0.065602,0.640199,0.151066,0.966073,0.409404,0.324969,0.085518,0.469886,0.087868,0.278029,0.42073,0.731041,0.166667,0.793631,0.289101,0.329359,0.833333,0.221997,0.15146,0.581177,0.5,0.657502,0.75,0.278209
0.867916,0.372491,0.07655,0.101718,0.144433,0.142042,0.815339,0.562496,0.050439,0.020216,0.558868,0.004962,0.419524,0.833478,0.017757,0.06391,0.021294,0.255677,0.787991,0.024698,0.432035,0.5,0.532034,0.495395,0.894085,1,0.188412,0.63785,0.69111,1,0.395295,1,0.077928
0.114837,0.913428,0.027871,0.207535,0.707371,0.096791,0.721616,0.28588,0.34885,0.057785,0.29987,0.120268,0.589265,0.852913,0.42082,0.001032,0.841158,0.081772,0.510882,0.839395,0.805142,0,0.713337,0.971042,0.238213,0.5,0.857802,0.303073,0.563369,0,0.939471,0.75,0.00418
0.614768,0.283633,0.248936,0.295563,0.36474,0.043399,0.410114,0.854535,0.110734,0.040956,0.746751,0.068103,0.170746,0.268755,0.056904,0.07466,0.305918,0.030043,0.670946,0.164506,0.016023,0,0.211982,0.909445,0.355662,0.5,0.145381,0.493879,0.081328,0,0.840315,0.5,0.001255
0.549997,0.258746,0.250015,0.150633,0.078056,0.158279,0.626696,0.824578,0.004825,0.04764,0.647081,0.02835,0.33959,0.147482,0.569169,0.038722,0.718159,0.13379,0.50278,0.432042,0.968318,0.166667,0.239113,0.995463,0.260194,0.833333,0.0122,0.162599,0.707331,0.833333,0.033553,0.75,0.153864
0.551984,0.217928,0.050515,0.175027,0.254732,0.132318,0.62095,0.837876,0.114077,0.232829,0.626762,0.050868,0.625324,0.965825,0.012133,0.090726,0.109435,0.054382,0.310643,0.416891,0.757857,0.333333,0.002038,0.875399,0.227305,0.333333,0.237208,0.667296,0.200818,0.333333,0.442068,0,0.067451
0.488438,0.168766,0.005019,0.008809,0.16425,0.014715,0.699944,0.361705,0.221916,0.156946,0.383711,0.039775,0.615555,0.61156,0.142605,0.135426,0.550757,0.112723,0.544518,0.543584,0.464706,0,0.538257,0.78906,0.576667,0,0.244498,0.301706,0.847601,0.333333,0.60115,0,0.064927
0.172206,0.070758,0.085327,0.512667,0.073967,0.231184,0.147245,0.658348,0.199187,0.032397,0.225799,0.290734,0.866437,0.412333,0.061046,0.00918,0.733127,0.032404,0.484786,0.198775,0.446107,1,0.362954,0.755147,0.763837,0.833333,0.790636,0.685049,0.471723,1,0.76162,1,0.288041
0.046564,0.545863,0.252501,0.047656,0.301798,0.176031,0.013786,0.655574,0.1031,0.000095,0.158214,0.127437,0.163273,0.988651,0.338234,0.008544,0.165022,0.083336,0.804682,0.704074,0.023885,0.166667,0.281038,0.041807,0.004809,0.333333,0.676637,0.206252,0.824791,0,0.859371,0.5,0.003221
0.294218,0.265103,0.085807,0.137165,0.532758,0.01779,0.431753,0.909821,0.068083,0.02227,0.299768,0.005008,0.538204,0.563176,0.103586,0.083535,0.326555,0.022049,0.185315,0.073876,0.896752,0,0.270251,0.13634,0.020788,1,0.703495,0.942648,0.584264,1,0.509985,1,0
0.177201,0.300647,0.059928,0.010728,0.822584,0.032775,0.990333,0.818076,0.046125,0.058985,0.975708,0.138958,0.664635,0.292903,0.364785,0.022417,0.777143,0.127241,0.622945,0.894695,0.004506,0.333333,0.300798,0.739262,0.807079,0.166667,0.953391,0.694408,0.637041,0.666667,0.029642,1,0.110095
0.782507,0.878603,0.001124,0.060495,0.645243,0.036257,0.294575,0.450045,0.153777,0.199326,0.752605,0.254819,0.463179,0.290156,0.065341,0.003844,0.492233,0.101187,0.424271,0.714406,0.456624,0,0.166506,0.932385,0.106331,0.333333,0.375062,0.511052,0.022777,0,0.834148,0,0.150138
0.636252,0.251773,0.013311,0.636451,0.778161,0.110311,0.545498,0.861596,0.403312,0.048628,0.066679,0.071728,0.625254,0.982537,0.026647,0.023441,0.730082,0.045604,0.216808,0.02931,0.022943,0.666667,0.277553,0.222726,0.382053,0.666667,0.663942,0.036418,0.370318,0.5,0.993204,0.5,0.11061
0.887755,0.44015,0.055422,0.101478,0.05871,0.02235,0.31468,0.261828,0.096808,0.149717,0.317843,0.12202,0.866305,0.154062,0.346573,0.022924,0.065506,0.101305,0.144553,0.938379,0.263315,0.833333,0.266776,0.395653,0.045073,0,0.858373,0.328597,0.497863,0,0.308283,0.75,0.105302
0.655923,0.778998,0.000395,0.053699,0.060684,0.228862,0.466492,0.822129,0.023189,0.074402,0.37199,0.262654,0.668017,0.953642,0.141458,0.085747,0.228189,0.096295,0.463876,0.071983,0.971166,0.333333,0.992137,0.107537,0.801459,0.166667,0.313292,0.46697,0.297402,0,0.349922,0,0.101599
0.583914,0.789767,0.078151,0.410393,0.87937,0.031974,0.429673,0.024243,0.041813,0.070363,0.975473,0.274064,0.844188,0.177611,0.089368,0.118553,0.303887,0.071987,0.533795,0.979542,0.223774,0.333333,0.476596,0.888373,0.255833,0.5,0.426236,0.958448,0.711115,0.5,0.289989,0.75,0.034366
0.87365,0.012116,0.053063,0.210096,0.455581,0.054311,0.860701,0.046351,0.12636,0.059747,0.976532,0.058883,0.859196,0.30068,0.012738,0.012193,0.064914,0.043427,0.329156,0.463046,0.081775,0.166667,0.062713,0.326238,0.454918,0.166667,0.243434,0.694984,0.179281,0.333333,0.582591,0.75,0.003194
0.017682,0.367588,0.156684,0.042941,0.271285,0.020817,0.043711,0.931585,0.005575,0.047949,0.325047,0.050017,0.88719,0.012696,0.11098,0.020977,0.135547,0.138791,0.624558,0.564642,0.696464,0.833333,0.513453,0.965033,0.108611,0.666667,0.553466,0.292294,0.100662,0.333333,0.33641,0.75,0.066231
0.627367,0.796897,0.19624,0.081184,0.647822,0.04377,0.195779,0.641619,0.065961,0.161727,0.129646,0.004114,0.379844,0.828755,0.09373,0.032183,0.843231,0.020012,0.456386,0.814473,0.652666,0.166667,0.439132,0.936374,0.884786,0.166667,0.096449,0.147486,0.439139,0.333333,0.65436,0.75,0
0.461655,0.979171,0.012835,0.154919,0.48887,0.135841,0.236185,0.882334,0.140463,0.130067,0.111185,0.033072,0.672066,0.771944,0.065724,0.109055,0.833799,0.040902,0.462521,0.741396,0.610604,0.166667,0.25108,0.314665,0.52687,0.5,0.909826,0.300561,0.144624,0.166667,0.731379,0.25,0.084933
0.745895,0.511016,0.030501,0.015952,0.655143,0.030892,0.294195,0.648006,0.156398,0.121548,0.940821,0.21092,0.387009,0.79771,0.38624,0.000936,0.164351,0.110139,0.229696,0.053584,0.394709,0.666667,0.820011,0.113195,0.767356,0.333333,0.082855,0.895022,0.134861,0.166667,0.492954,1,0.025908
0.153178,0.228812,0.033736,0.397591,0.684499,0.257274,0.027628,0.503951,0.020861,0.286764,0.78445,0.020934,0.518481,0.918731,0.120534,0.236992,0.809301,0.121405,0.474358,0.995806,0.729657,0.166667,0.65447,0.947491,0.650375,0.5,0.442302,0.041873,0.794065,1,0.967689,1,0.117455
0.194181,0.697622,0.007102,0.040969,0.351169,0.062993,0.267059,0.662289,0.585911,0.086613,0.734616,0.360021,0.5983,0.706458,0.098562,0.081905,0.525078,0.03155,0.464604,0.213972,0.230381,0.5,0.038009,0.401806,0.04977,0.5,0.764357,0.770972,0.750496,0.5,0.338933,1,0.055556
0.072356,0.259085,0.238261,0.222925,0.83902,0.04357,0.016165,0.949486,0.232895,0.066679,0.757037,0.061812,0.782162,0.861971,0.102628,0.104979,0.993351,0.08986,0.767502,0.335965,0.70268,0.166667,0.352955,0.788644,0.9725,0.333333,0.756574,0.889605,0.268772,0,0.361229,0.75,0
0.605917,0.469834,0.062714,0.038257,0.367255,0.153958,0.58401,0.445301,0.236652,0.009022,0.336297,0.020369,0.932959,0.363468,0.118533,0.085126,0.00128,0.053624,0.614244,0.224615,0.221109,0.166667,0.386394,0.712253,0.656314,0,0.569288,0.152577,0.491543,0.333333,0.293937,0,0.025416
0.705819,0.887326,0.274022,0.08713,0.992578,0.052097,0.413044,0.478178,0.030556,0.025884,0.471547,0.078616,0.110292,0.838352,0.285273,0.036931,0.841843,0.058257,0.501835,0.634164,0.457585,0,0.117822,0.045223,0.106055,0.666667,0.638978,0.947683,0.808065,0.166667,0.67054,0.5,0.013682
0.173129,0.446394,0.024695,0.00897,0.215084,0.236473,0.215846,0.820081,0.138512,0.042328,0.670285,0.160041,0.455176,0.666816,0.008382,0.0298,0.003975,0.55904,0.502533,0.739677,0.787499,0,0.192909,0.858404,0.651013,0.666667,0.113723,0.407986,0.978059,0.333333,0.44876,0.5,0.343721
0.906223,0.194315,0.166789,0.183477,0.908192,0.158084,0.764347,0.947764,0.128794,0.013128,0.081796,0.411274,0.545527,0.672577,0.006439,0.318436,0.333127,0.050014,0.756324,0.698673,0.585705,0.333333,0.646876,0.608339,0.801813,0.666667,0.282477,0.476733,0.259943,0.333333,0.862191,1,0.14689
0.909915,0.938842,0.042778,0.150855,0.3893,0.057158,0.433524,0.757283,0.264024,0.081835,0.621968,0.284518,0.060275,0.150889,0.234978,0.028158,0.748379,0.007626,0.713675,0.931421,0.91856,0.166667,0.858329,0.10623,0.099387,0.166667,0.207204,0.603789,0.036527,0,0.63209,0,0.016578
0.372226,0.049998,0.016019,0.128612,0.578211,0.054385,0.5327,0.935413,0.066661,0.242744,0.026661,0.106024,0.904572,0.010757,0.122513,0.254604,0.039097,0.149824,0.596921,0.322054,0.903943,0.333333,0.069466,0.767115,0.295691,0.166667,0.024462,0.014432,0.924994,0.333333,0.501094,0.25,0.329876
0.89871,0.112021,0.07892,0.089408,0.79955,0.013689,0.202398,0.216126,0.006687,0.135446,0.726681,0.058291,0.620764,0.241087,0.188411,0.000464,0.155588,0.002418,0.467611,0.088089,0.514902,0,0.116058,0.197683,0.514343,0,0.423376,0.082535,0.757336,0.5,0.115677,0.25,0
0.255536,0.448925,0.202539,0.018434,0.56652,0.240102,0.024172,0.370079,0.056698,0.074137,0.041877,0.234161,0.695874,0.040561,0.027067,0.003185,0.267365,0.038591,0.326919,0.835557,0.883898,0.166667,0.638401,0.219768,0.322278,0.166667,0.672213,0.186717,0.89672,0.333333,0.587704,0,0.209031
0.240838,0.593643,0.375465,0.36692,0.856538,0.022906,0.004515,0.515319,0.093145,0.001516,0.396181,0.134088,0.608428,0.620667,0.057215,0.002702,0.628613,0.016909,0.857991,0.631079,0.680497,0,0.427158,0.56408,0.944286,0.166667,0.039365,0.099876,0.23119,0,0.670763,0,0.031264
0.537524,0.262475,0.335763,0.014964,0.851735,0.026503,0.773861,0.000968,0.031058,0.143915,0.431913,0.118386,0.958182,0.095789,0.226639,0.085232,0.474084,0.130357,0.415265,0.339225,0.238004,0.166667,0.313141,0.297243,0.337726,0.5,0.537377,0.194078,0.61984,0.5,0.407187,0.25,0.118102
0.435031,0.143561,0.010773,0.092102,0.221045,0.029838,0.746236,0.564938,0.104554,0.10577,0.8871,0.075042,0.013787,0.227665,0.153998,0.135636,0.229274,0.157879,0.222975,0.838947,0.144056,0.166667,0.491338,0.863837,0.597399,0.166667,0.019552,0.401648,0.327904,0.5,0.803981,1,0.000938
0.009667,0.355806,0.026893,0.072714,0.542085,0.17835,0.114839,0.852297,0.138374,0.043044,0.688644,0.148987,0.608521,0.182335,0.118355,0.095269,0.014539,0.015482,0.540901,0.658221,0.201858,0.166667,0.65119,0.124963,0.642049,0,0.534339,0.818267,0.76273,0,0.75948,0.25,0.030316
0.35334,0.021304,0.063624,0.042456,0.459526,0.142641,0.83718,0.352538,0.111425,0.186299,0.49273,0.085492,0.877758,0.211857,0.033776,0.10842,0.523535,0.001244,0.464423,0.789821,0.303126,0.166667,0.346348,0.513087,0.652062,0.333333,0.097763,0.30675,0.447318,0.333333,0.109592,0.5,0.011125
